% Model:              first_sketch_v06__sigmasweep_adaptivemesh_179.9CA.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jul 31 2021, 19:02
% Dimension:          2
% Nodes:              422
% Expressions:        111
% Description:        Entity index, r-coordinate, z-coordinate
% Length unit:        mm
% r                       z                        dom @ t=617              r (mm) @ t=617           z (mm) @ t=617           dom @ t=627              r (mm) @ t=627           z (mm) @ t=627           dom @ t=637              r (mm) @ t=637           z (mm) @ t=637           dom @ t=647              r (mm) @ t=647           z (mm) @ t=647           dom @ t=657              r (mm) @ t=657           z (mm) @ t=657           dom @ t=667              r (mm) @ t=667           z (mm) @ t=667           dom @ t=677              r (mm) @ t=677           z (mm) @ t=677           dom @ t=687              r (mm) @ t=687           z (mm) @ t=687           dom @ t=697              r (mm) @ t=697           z (mm) @ t=697           dom @ t=707              r (mm) @ t=707           z (mm) @ t=707           dom @ t=717              r (mm) @ t=717           z (mm) @ t=717           dom @ t=727              r (mm) @ t=727           z (mm) @ t=727           dom @ t=737              r (mm) @ t=737           z (mm) @ t=737           dom @ t=747              r (mm) @ t=747           z (mm) @ t=747           dom @ t=757              r (mm) @ t=757           z (mm) @ t=757           dom @ t=767              r (mm) @ t=767           z (mm) @ t=767           dom @ t=777              r (mm) @ t=777           z (mm) @ t=777           dom @ t=787              r (mm) @ t=787           z (mm) @ t=787           dom @ t=797              r (mm) @ t=797           z (mm) @ t=797           dom @ t=807              r (mm) @ t=807           z (mm) @ t=807           dom @ t=817              r (mm) @ t=817           z (mm) @ t=817           dom @ t=827              r (mm) @ t=827           z (mm) @ t=827           dom @ t=837              r (mm) @ t=837           z (mm) @ t=837           dom @ t=847              r (mm) @ t=847           z (mm) @ t=847           dom @ t=857              r (mm) @ t=857           z (mm) @ t=857           dom @ t=867              r (mm) @ t=867           z (mm) @ t=867           dom @ t=877              r (mm) @ t=877           z (mm) @ t=877           dom @ t=887              r (mm) @ t=887           z (mm) @ t=887           dom @ t=897              r (mm) @ t=897           z (mm) @ t=897           dom @ t=907              r (mm) @ t=907           z (mm) @ t=907           dom @ t=917              r (mm) @ t=917           z (mm) @ t=917           dom @ t=927              r (mm) @ t=927           z (mm) @ t=927           dom @ t=937              r (mm) @ t=937           z (mm) @ t=937           dom @ t=947              r (mm) @ t=947           z (mm) @ t=947           dom @ t=957              r (mm) @ t=957           z (mm) @ t=957           dom @ t=967              r (mm) @ t=967           z (mm) @ t=967           dom @ t=977              r (mm) @ t=977           z (mm) @ t=977
0.1149739074949301        0                        7                        0.1149739074949301       0                        7                        0.11402944060013394      0                        7                        0.11305213911972821      0                        7                        0.11206346517138527      0                        7                        0.11107414369987856      0                        7                        0.11009053855109974      0                        7                        0.1091166067129915       0                        7                        0.108154848738617        0                        7                        0.10720684855313335      0                        7                        0.10627359188757372      0                        7                        0.10535566372863922      0                        7                        0.10445337518916263      0                        7                        0.10356684761993921      0                        7                        0.10269606820592517      0                        7                        0.10184093023298413      0                        7                        0.10100125918549671      0                        7                        0.10017683415670617      0                        7                        0.09936740050335947      0                        7                        0.09857268140281536      0                        7                        0.09779238477613227      0                        7                        0.09702616802304692      0                        7                        0.09627384920987811      0                        7                        0.0955349963940303       0                        7                        0.09480934371739153      0                        7                        0.09409657816082986      0                        7                        0.09339642273968868      0                        7                        0.09270854319339981      0                        7                        0.09203267817182645      0                        7                        0.09136855981546328      0                        7                        0.09071586445098259      0                        7                        0.09007429746481568      0                        7                        0.08944371829502624      0                        7                        0.08882374262987212      0                        7                        0.08821415976033797      0                        7                        0.08761472400827203      0                        7                        0.08702519618518248      0                        7                        0.08644534361108294      0
0.1142960429871522        0                        7                        0.1142960429871522       0                        7                        0.11334080624359746      0                        7                        0.11235193912804596      0                        7                        0.11135202625209782      0                        7                        0.11035214189518687      0                        7                        0.10935871111195279      0                        7                        0.10837564446249343      0                        7                        0.10740536382074879      0                        7                        0.10644937197991453      0                        7                        0.10550858152364091      0                        7                        0.10458351488359344      0                        7                        0.10367443085033663      0                        7                        0.10278140736704454      0                        7                        0.10190439564206576      0                        7                        0.1010432590602472       0                        7                        0.10019779812829653      0                        7                        0.09936777095002197      0                        7                        0.09855290512146564      0                        7                        0.09775290868963178      0                        7                        0.09696747659276048      0                        7                        0.09619625475099362      0                        7                        0.0954390522675372       0                        7                        0.0946954278699426       0                        7                        0.09396510844283024      0                        7                        0.09324777425544706      0                        7                        0.09254314253603978      0                        7                        0.091850873476012        0                        7                        0.0911707011277649       0                        7                        0.09050235341062901      0                        7                        0.0898455024530507       0                        7                        0.08919984992365575      0                        7                        0.08856525276263903      0                        7                        0.0879413228751935       0                        7                        0.08732784704185353      0                        7                        0.08672457702464079      0                        7                        0.08613127126386026      0                        7                        0.08554769487548229      0
0.1096861438368617        0                        7                        0.1096861438368617       0                        7                        0.10854783197445662      0                        7                        0.10739584473038866      0                        7                        0.10625460403250128      0                        7                        0.10513043699458412      0                        7                        0.10402567424046358      0                        7                        0.10294122191053623      0                        7                        0.10187734204970963      0                        7                        0.10083397077857237      0                        7                        0.09981086486650814      0                        7                        0.09880767830259012      0                        7                        0.09782400576635174      0                        7                        0.0968594089990186       0                        7                        0.09591343190296238      0                        7                        0.09498561206061933      0                        7                        0.09407548600630031      0                        7                        0.09318259549031703      0                        7                        0.09230648877551888      0                        7                        0.09144672377206975      0                        7                        0.09060286847500812      0                        7                        0.08977445750974389      0                        7                        0.08896121583731051      0                        7                        0.08816261238396475      0                        7                        0.08737830646034499      0                        7                        0.08660791568741645      0                        7                        0.08585110403474389      0                        7                        0.0851074800539486       0                        7                        0.08437673610888385      0                        7                        0.08365856185615526      0                        7                        0.08295259056617296      0                        7                        0.08225848983268916      0                        7                        0.08157609619477228      0                        7                        0.08090498534280054      0                        7                        0.08024492226375748      0                        7                        0.07959563582201333      0                        7                        0.0789568633089567       0                        7                        0.07832835024008813      0
0.10837809801634114       0                        7                        0.10837809801634114      0                        7                        0.10712946673010419      0                        7                        0.10590905687898541      0                        7                        0.10471584726517676      0                        7                        0.10354892896701103      0                        7                        0.10240744448243708      0                        7                        0.10129058033862143      0                        7                        0.10019755583388391      0                        7                        0.099127624291002        0                        7                        0.09808007021753834      0                        7                        0.09705420719668739      0                        7                        0.09604937641197403      0                        7                        0.09506494570848543      0                        7                        0.09410030726419343      0                        7                        0.0931548775687911       0                        7                        0.09222809478447039      0                        7                        0.09131941948341032      0                        7                        0.09042833195551238      0                        7                        0.08955433245453964      0                        7                        0.08869693947488946      0                        7                        0.08785564399289522      0                        7                        0.08703013538868516      0                        7                        0.08621984722141153      0                        7                        0.08542440980587777      0                        7                        0.08464341398383594      0                        7                        0.08387649999329068      0                        7                        0.08312325391194057      0                        7                        0.08238334850390315      0                        7                        0.08165645525180429      0                        7                        0.08094218982417815      0                        7                        0.08024020382943638      0                        7                        0.07955032074884508      0                        7                        0.07887210105255144      0                        7                        0.07820529747924407      0                        7                        0.07754962690437053      0                        7                        0.0769048153388428       0                        7                        0.07627059765521885      0
0.11354960732483865       0                        7                        0.11354960732483865      0                        7                        0.11258053302514544      0                        7                        0.11157711383731346      0                        7                        0.1105633191330164       0                        7                        0.10955057502412557      0                        7                        0.10854530661160908      0                        7                        0.1075513146742026       0                        7                        0.10657089155595466      0                        7                        0.1056054209812936       0                        7                        0.10465571459543213      0                        7                        0.10372221185342499      0                        7                        0.10280510403751263      0                        7                        0.10190441421632139      0                        7                        0.10102004882072747      0                        7                        0.10015183447096568      0                        7                        0.09929954125970476      0                        7                        0.09846290193336037      0                        7                        0.09764162276890413      0                        7                        0.09683539374790101      0                        7                        0.09604389437552469      0                        7                        0.0952667569769117       0                        7                        0.09450378007223262      0                        7                        0.09375451139918237      0                        7                        0.09301866931558185      0                        7                        0.09229592621751984      0                        7                        0.09158599255664152      0                        7                        0.09088852203204076      0                        7                        0.09020324332670228      0                        7                        0.08952987943350603      0                        7                        0.08886809757931353      0                        7                        0.0882175950956246       0                        7                        0.08757822602769649      0                        7                        0.08694959785917125      0                        7                        0.0863314944535143       0                        7                        0.08572366459390346      0                        7                        0.08512586396213688      0                        7                        0.08453785511088356      0
0.11081456570097954       0                        7                        0.11081456570097954      0                        7                        0.1097585117076583       0                        7                        0.1086718072220421       0                        7                        0.10758408740631101      0                        7                        0.1065059262677937       0                        7                        0.10544204990127623      0                        7                        0.10439479106347119      0                        7                        0.10336532027646747      0                        7                        0.10235418461430824      0                        7                        0.10136156972806779      0                        7                        0.1003874410433293       0                        7                        0.09943162562706305      0                        7                        0.09849386253534897      0                        7                        0.09757383354003321      0                        7                        0.09667118516104492      0                        7                        0.09578554126473814      0                        7                        0.09491651449456166      0                        7                        0.09406371136207733      0                        7                        0.09322673813948722      0                        7                        0.09240520339475941      0                        7                        0.09159867726015423      0                        7                        0.09080691057756249      0                        7                        0.09002940100583882      0                        7                        0.0892658286361747       0                        7                        0.08851583048108067      0                        7                        0.0877790867208966       0                        7                        0.08705522188360941      0                        7                        0.08634394080279115      0                        7                        0.0856449445722048       0                        7                        0.08495787839815909      0                        7                        0.0842824201856663       0                        7                        0.08361841170150484      0                        7                        0.08296544015970464      0                        7                        0.08232327665478657      0                        7                        0.08169165672828682      0                        7                        0.08107032380180279      0                        7                        0.08045902903723513      0
0.11272688351514565       0                        7                        0.11272688351514565      0                        7                        0.11173937142033483      0                        7                        0.11071711511859736      0                        7                        0.10968577942881932      0                        7                        0.10865706953446354      0                        7                        0.10763727768560959      0                        7                        0.10662998403793958      0                        7                        0.10563727161697078      0                        7                        0.1046603495311523       0                        7                        0.10369988966537334      0                        7                        0.10275622089198945      0                        7                        0.10182944692692744      0                        7                        0.10091952106666896      0                        7                        0.10002629366509183      0                        7                        0.0991495458401955       0                        7                        0.0982890103920313       0                        7                        0.09744438920715622      0                        7                        0.09661536277471931      0                        7                        0.09580159933281511      0                        7                        0.09500275988739612      0                        7                        0.0942184605183025       0                        7                        0.09344848715436349      0                        7                        0.09269237445258874      0                        7                        0.09194983066243534      0                        7                        0.09122051885313325      0                        7                        0.09050414146443883      0                        7                        0.08980034451552366      0                        7                        0.08910885035630162      0                        7                        0.08842937617029913      0                        7                        0.08776158339338493      0                        7                        0.0871051642374475       0                        7                        0.08645996937128755      0                        7                        0.08582560103408371      0                        7                        0.08520183966515514      0                        7                        0.08458843053955098      0                        7                        0.08398512609081625      0                        7                        0.08339168585355292      0
0.11181889742499745       0                        7                        0.11181889742499745      0                        7                        0.11080506936762965      0                        7                        0.1097570220067618       0                        7                        0.10870247465594315      0                        7                        0.10765310998383538      0                        7                        0.10661478475041818      0                        7                        0.10559065033453928      0                        7                        0.10458244622973793      0                        7                        0.10359111969507664      0                        7                        0.10261714448690004      0                        7                        0.10166069851508816      0                        7                        0.1007217690868269       0                        7                        0.09980021852415356      0                        7                        0.09889582511743325      0                        7                        0.09800831215910544      0                        7                        0.09713736546793084      0                        7                        0.0962826483219203       0                        7                        0.09544380912602331      0                        7                        0.09462048918775065      0                        7                        0.09381232668426881      0                        7                        0.09301891769301213      0                        7                        0.09224003273576836      0                        7                        0.09147519039553087      0                        7                        0.09072408657574954      0                        7                        0.0899863729483905       0                        7                        0.08926174218597033      0                        7                        0.08854983092347894      0                        7                        0.08785035380641179      0                        7                        0.08716302094781002      0                        7                        0.08648748670557471      0                        7                        0.08582343704021506      0                        7                        0.08517071858218148      0                        7                        0.0845289271067288       0                        7                        0.08389783890570562      0                        7                        0.08327719497876673      0                        7                        0.08266674379972376      0                        7                        0.08206624122300284      0
0.39933740502315124       0.14873933019258642      8                        0.39933740502315124      0.14873933019258642      8                        0.3987927879469657       0.1489154290684847       8                        0.39826093022444176      0.14908485131659524      8                        0.39774173330209944      0.14924826563294075      8                        0.39723491514752934      0.14940608632028277      8                        0.39674014555547904      0.14955863892771915      8                        0.3962570849435867       0.1497062001194619       8                        0.3957853862785295       0.14984901310728502      8                        0.395324706878294        0.14998729649440234      8                        0.39487471110445715      0.15012124952898398      8                        0.39443507107466075      0.15025105546776218      8                        0.3940054679443448       0.15037688416321546      8                        0.3935855933878201       0.15049889408410824      8                        0.3931751480473121       0.15061723366193921      8                        0.39277384373113305      0.15073204267748425      8                        0.39238140100196733      0.15084345305446684      8                        0.39199755169906203      0.15095158982492488      8                        0.3916220363785935       0.15105657164341116      8                        0.3912546055168226       0.15115851138687547      8                        0.39089501832987317      0.15125751659651826      8                        0.39054302374615263      0.15135369503727936      8                        0.39019845595869185      0.15144712922529355      8                        0.3898610424390013       0.15153792836872795      8                        0.38953059520521294      0.15162617700561754      8                        0.389206910476277        0.15171196193251055      8                        0.38888980664432404      0.15179536249200726      8                        0.3885790809551161       0.15187646212976216      8                        0.3882745676998123       0.15195533293244087      8                        0.38797610191879583      0.15203204551414654      8                        0.3876834965841371       0.15210667480550624      8                        0.3873965809539366       0.15217929020239773      8                        0.38711525584367756      0.1522499418303593       8                        0.3868393152276456       0.15231870573305767      8                        0.3865686327917232       0.15238563659750204      8                        0.386303068921396        0.15245079165523368      8                        0.3860424882862151       0.15251422590295519      8                        0.38578676033234366      0.15257599231973773
0.39381676671611093       0.1423416692960861       8                        0.39381676671611093      0.1423416692960861       8                        0.3932630094537254       0.14251695850370238      8                        0.3927221270419595       0.14268556780723768      8                        0.3921940402474597       0.1428481756703596       8                        0.3916784744753117       0.14300520145854978      8                        0.3911751030978483       0.1431569741338467       8                        0.3906835880396009       0.1433037727984762       8                        0.3902035825855715       0.14344584248289244      8                        0.38973474350583087      0.14358340311413223      8                        0.38927673398127227      0.14371665487099508      8                        0.388829224494086        0.14384578162829995      8                        0.38839189422064335      0.14397095359915013      8                        0.387964432588115        0.14409232939626862      8                        0.3875465378170779       0.14421005742890822      8                        0.38713791914592743      0.14432427730909378      8                        0.3867382944908527       0.14443512068709297      8                        0.3863473929716793       0.1445427122246334       8                        0.3859649524042743       0.14464717014181688      8                        0.3855907205116005       0.14474860682555932      8                        0.38522445376636866      0.14484712928913548      8                        0.3848658980210001       0.14494284471715477      8                        0.3845148858311129       0.14503583511923893      8                        0.3841711409523688       0.1451262090431606       8                        0.38383447313779584      0.14521405045374935      8                        0.3835046759763643       0.14529944554907726      8                        0.38318156555504423      0.1453824730914228       8                        0.38286493632838975      0.14546321591755249      8                        0.38255462043994387      0.14554174555167634      8                        0.3822504507301732       0.14561813204731489      8                        0.3819522374920388       0.14569244975729267      8                        0.38165980755459167      0.14576476752471718      8                        0.3813730606340111       0.14583513500304562      8                        0.38109178749687245      0.14590362766372025      8                        0.3808158601235061       0.1459702997148125       8                        0.38054513687816344      0.14603520790129434      8                        0.3802794804713038       0.1460984067522293       8                        0.3800187584368809       0.14615994879232733
0.38817845925055783       0.13604739654348683      8                        0.38817845925055783      0.13604739654348683      8                        0.387615624629114        0.1362218275758127       8                        0.3870657719969966       0.13638957684721725      8                        0.386528843126306        0.13655133271634223      8                        0.386004571859194        0.1367075196658683       8                        0.3854926358970752       0.13685847009694682      8                        0.384992699279575        0.1370044655605055       8                        0.38450441611754843      0.13714575290277325      8                        0.38402744306402187      0.1372825533625977       8                        0.38356144248846374      0.1374150680301792       8                        0.3831060835558735       0.1375434813731302       8                        0.38266104373909055      0.13766796393510233      8                        0.3822260104576651       0.13778867443917978      8                        0.38180067971930803      0.1379057612355618       8                        0.38138475837529323      0.13801936372883447      8                        0.3809779618557336       0.13812961325519194      8                        0.38058001670252245      0.13823663406476047      8                        0.38019065811629016      0.13834054390103126      8                        0.3798096311777568       0.13844145461860483      8                        0.37943668971512107      0.13853947266051428      8                        0.37907157659340057      0.13863470458791455      8                        0.3787141228095666       0.13872723186585437      8                        0.3783640484753137       0.13881716233757152      8                        0.3780211611427957       0.13890457935589892      8                        0.37768525182925095      0.13898956848107077      8                        0.37735613436936516      0.13907220785744517      8                        0.37703360047463336      0.13915257967505423      8                        0.37671748018490686      0.13923075486020406      8                        0.37640760418098146      0.13930680287115768      8                        0.37610378011340595      0.13938079744820311      8                        0.37580583241584425      0.13945280684860617      8                        0.3755136597370062       0.1395228802240738       8                        0.37522704966383574      0.1395910924412225       8                        0.37494587249789857      0.13965749720025214      8                        0.3746699846068663       0.13972215073116773      8                        0.37439924676494407      0.13978510706787006      8                        0.37413352461513544      0.13984641825426974
0.382424101968621         0.12985896405771247      8                        0.382424101968621        0.12985896405771247      8                        0.3818522522071806       0.13003248224751762      8                        0.3812934828190112       0.13019931839583593      8                        0.3807477583830201       0.13036017088180074      8                        0.3802148222427921       0.13051546935592645      8                        0.37969435722684974      0.13066554968032865      8                        0.3791860301342525       0.13081069586080438      8                        0.37868949643822636      0.13095115655195738      8                        0.37820441312927966      0.13108715428799486      8                        0.37773044215417195      0.13121889104695023      8                        0.37726725169503694      0.13134655185973795      8                        0.3768145178100011       0.13147030756643616      8                        0.37637192616150145      0.13159031696299958      8                        0.3759391707622479       0.13170672830004398      8                        0.37551595626668693      0.13181968073245526      8                        0.37510199578545167      0.1319293052383268       8                        0.3746970134290757       0.13203572561162039      8                        0.37430074191218937      0.13213905907393242      8                        0.373912923787727        0.13223941690227312      8                        0.373533310341036        0.1323369049242533       8                        0.37316164154042647      0.1324316290314996       8                        0.3727977469051067       0.13252367010441132      8                        0.37244134297575276      0.13261313523440973      8                        0.37209223516907786      0.1327001071213187       8                        0.37175021198964026      0.13278467064580973      8                        0.3714150850733913       0.1328669032946046       8                        0.37108664343723163      0.13294688657081635      8                        0.3707647150615926       0.1330246907654762       8                        0.3704491285080303       0.13310038470500643      8                        0.3701396888212791       0.13317404148028972      8                        0.36983621807315037      0.13324572872772433      8                        0.3695386138769342       0.133315495066411        8                        0.3692466606674679       0.13338341472322018      8                        0.36896022709420084      0.13344954086008534      8                        0.3686791675525876       0.13351392916203733      8                        0.36840334090308474      0.13357663313873983      8                        0.368132610918648        0.1336377043253629
0.37655536251314514       0.1237788256963219       8                        0.37655536251314514      0.1237788256963219       8                        0.3759745593096465       0.12395137013441186      8                        0.3754069256651255       0.12411723398080761      8                        0.37485245089509583      0.12427712575926354      8                        0.3743108889806841       0.12443148033520411      8                        0.3737819287270781       0.12458063704947228      8                        0.37326524037713193      0.12472488236457989      8                        0.37276048133508094      0.12486446673178579      8                        0.37226730940966263      0.12499961395992258      8                        0.3717853865352254       0.12513052688709178      8                        0.37131438026319696      0.1252573910739506       8                        0.37085396554058064      0.125380377618959        8                        0.3704038265354481       0.1254996453496737       8                        0.369963655493509        0.12561534237298386      8                        0.36953315507107526      0.12572760754834483      8                        0.36911203623283767      0.12583657144841284      8                        0.3687000208102782       0.12594235736324516      8                        0.3682968391659874       0.12604508194422606      8                        0.3679022314434517       0.12614485584259577      8                        0.3675159464900055       0.12624178422258106      8                        0.36713772147041285      0.1263359722573317       8                        0.3667673845094571       0.12642750020059798      8                        0.3664046486510612       0.1265164743416181       8                        0.3660493172433813       0.12660297668404927      8                        0.3657011763383596       0.12668709138497689      8                        0.36536003542762513      0.12676889523171994      8                        0.3650256808824194       0.12684846899800317      8                        0.3646979386685252       0.12692588230035065      8                        0.3643766352690029       0.12700120329490763      8                        0.3640615731593756       0.12707450438419135      8                        0.3637525720831025       0.1271458525467965       8                        0.3634495286504401       0.12721529583723826      8                        0.36315222417113374      0.12728290780542356      8                        0.362860525669113        0.12734874104320917      8                        0.36257428559174343      0.12741285065907082      8                        0.3622933609079657       0.1274752896078438       8                        0.36201761354128253      0.12753610888654413
0.37057394517234404       0.11780942558485726      8                        0.37057394517234404      0.11780942558485726      8                        0.36998424980613287      0.11798092902280292      8                        0.36940780348890406      0.11814575520060773      8                        0.3688446223452318       0.1183046229098267       8                        0.36829447220959294      0.11845797227460372      8                        0.36775704877065724      0.11860614612842339      8                        0.3672320264439015       0.11874943338823635      8                        0.3667190651689192       0.1188880862860949       8                        0.3662178240825836       0.11902232988059805      8                        0.3657279655411473       0.11915236783809596      8                        0.3652491568373631       0.11927838621149363      8                        0.3647810721271739       0.11940055631578847      8                        0.36432339436071126      0.11951903696520867      8                        0.36387581425604165      0.11963397607527154      8                        0.36343803267946295      0.11974551216090774      8                        0.3630097586310824       0.11985377533879212      8                        0.3625907118221277       0.11995888834425768      8                        0.36218062040247867      0.12006096720722001      8                        0.36177922222895215      0.12016012190215261      8                        0.3613862638193662       0.12025645687924283      8                        0.36100147963097545      0.12035007654141557      8                        0.36062469648032464      0.12044106047194661      8                        0.3602556239904555       0.12052951410449647      8                        0.3598940635095919       0.12061551870133015      8                        0.3595397986983802       0.1206991576496921       8                        0.3591926369596244       0.12078050699375038      8                        0.3588523620684969       0.1208596467331427       8                        0.35851879802157866      0.12093664576885539      8                        0.3581917692646507       0.12101157154652568      8                        0.3578710757407551       0.12108449573929793      8                        0.35755653489858275      0.12115548462916198      8                        0.3572480423782154       0.1212245856730119       8                        0.35694537639087887      0.12129187170429771      8                        0.35664840236162015      0.12135739471162071      8                        0.3563569708136899       0.12142120919378377      8                        0.35607093684654         0.12148336751872005      8                        0.35579016055456764      0.12154392011443771
0.3644815996001711        0.11195320866833901      8                        0.3644815996001711       0.11195320866833901      8                        0.36388307308045237      0.11212359740113209      8                        0.3632978648441808       0.11228731423607738      8                        0.36272602005629795      0.11244508835515866      8                        0.36216731770922983      0.1125973651820539       8                        0.36162146134575535      0.11274449105317891      8                        0.361088130332372        0.1128867573337164       8                        0.36056698778819685      0.11302441801667754      8                        0.36005769472068017      0.11315769938159399      8                        0.3595599143691101       0.11328680588732734      8                        0.35907331416180105      0.1134119240377267       8                        0.3585975678021398       0.1135332253188024       8                        0.3581323573140753       0.11365086848297472      8                        0.357677372140146        0.11376500120335024      8                        0.3572323115753819       0.11387576159798148      8                        0.35679688284550864      0.11398327927391051      8                        0.35637080370765983      0.1140876763579436       8                        0.35595380024445955      0.11418906820442522      8                        0.35554560815392594      0.11428756405734007      8                        0.35514597173708234      0.11438326759957283      8                        0.3547546228430726       0.11447628240935347      8                        0.3543713870696964       0.1145666873539335       8                        0.3539959706969477       0.11465458695502842      8                        0.35362817314382494      0.11474006168629824      8                        0.3532677757425517       0.11482319411672899      8                        0.3529145838639601       0.11490405950167903      8                        0.35256837873762054      0.11498273701982746      8                        0.352228982437253        0.11505929481385932      8                        0.35189621741323857      0.11513379957693826      8                        0.35156988111315285      0.11520632220982634      8                        0.3512497887247256       0.11527692825728691      8                        0.35093583495137154      0.11534566454457401      8                        0.3506277949320106       0.11541260314693025      8                        0.3503255325196093       0.11547779541520406      8                        0.3500288963372199       0.115541295203909        8                        0.3497377396367167       0.11560315426055548      8                        0.3494519207035751       0.11566342241188225
0.3582801157994008        0.10621261703081553      8                        0.3582801157994008       0.10621261703081553      8                        0.35767281904249165      0.1063818107549419       8                        0.35707889891623207      0.10654434012113888      8                        0.3564984320346752       0.10670094482426387      8                        0.35593121195202837      0.10685207562560158      8                        0.3553769511071504       0.10699808237137504      8                        0.3548353346513808       0.10713925886504193      8                        0.35430602957207546      0.10727586083692343      8                        0.3537886993261137       0.10740811575481796      8                        0.3532830085269817       0.10753622883057312      8                        0.352788625157689        0.10766038697399036      8                        0.3523052228282679       0.10778076179300183      8                        0.35183248294548425      0.10789751192630057      8                        0.35137009394284247      0.10801078475025527      8                        0.35091775377485035      0.10812071793052848      8                        0.3504751680930789       0.10822744050787017      8                        0.35004205287510237      0.10833107394386988      8                        0.3496181322887442       0.10843173286044565      8                        0.3492031400069435       0.10852952571473538      8                        0.34879681823153563      0.10862455536653721      8                        0.34839889630687876      0.10871692451226932      8                        0.34800919870536556      0.10880671125599048      8                        0.3476274284441478       0.10889401914818372      8                        0.34725338308619336      0.1089789278247861       8                        0.34688684170007456      0.10906151898601477      8                        0.3465276076831757       0.10914186705092128      8                        0.34617545977107733      0.10922005032823726      8                        0.345830218162128        0.1092961361579177       8                        0.3454917033540797       0.10937019043701364      8                        0.34515971033652487      0.10944228324893708      8                        0.34483405207043794      0.10951247935882963      8                        0.34451462235692293      0.10958082492537818      8                        0.34420119328855436      0.1096473912216267       8                        0.3438936271733319       0.1097122289249053       8                        0.34359177075808883      0.10977539120936143      8                        0.34329547546902667      0.10983692916715068      8                        0.3430045978028135       0.1098968919901056
0.35197132391640906       0.10059009170820157      8                        0.35197132391640906      0.10059009170820157      8                        0.351355317960982        0.10075800335046524      8                        0.35075273538133545      0.10091926049756722      8                        0.3501636868482068       0.10107461347982996      8                        0.3495879819926819       0.10122451843170775      8                        0.34902534327169743      0.10136932871288852      8                        0.3484754625174398       0.10150934055156421      8                        0.3479380113242152       0.10164481138805101      8                        0.34741265621806955      0.1017759698420473       8                        0.34689906371159124      0.10190302183519329      8                        0.3463969027896164       0.10202615463467468      8                        0.3459058473513311       0.10214553991779494      8                        0.3454255785147589       0.10226133615426244      8                        0.34495578398711274      0.10237369036619208      8                        0.3444961606267178       0.1024827397082831       8                        0.34404641272260444      0.10258861259542065      8                        0.34360625465687195      0.10269142976449235      8                        0.34317540884300973      0.10279130504547167      8                        0.34275360706932506      0.1028883460497435       8                        0.34234058956172453      0.10298265475580012      8                        0.34193608326768815      0.10307433291855704      8                        0.3415399116320112       0.10316345783020134      8                        0.34115177449206385      0.10325013200782356      8                        0.3407714676309378       0.10333443419869806      8                        0.3403987679206302       0.10341644518173708      8                        0.3400334768456473       0.10349623849042368      8                        0.3396753707006463       0.10357389151248984      8                        0.339324267857548        0.10364947073913373      8                        0.338979986905404        0.1037230412260431       8                        0.3386423204139987       0.10379467219239627      8                        0.33831107915236003      0.10386442757958785      8                        0.33798615605472443      0.1039323528439824       8                        0.3376673201931595       0.10399851841020402      8                        0.33735443235829565      0.10406297424508286      8                        0.33704733744493215      0.1041257728049003       8                        0.33674588507562625      0.10418696449014798      8                        0.3364499299784041       0.10424659782277171
