% Model:              first_sketch_v06__sigmasweep_adaptivemesh.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jul 23 2021, 18:52
% Dimension:          2
% Nodes:              340
% Expressions:        15
% Description:        Entity index, r-coordinate, z-coordinate
% Length unit:        mm
% r                       z                        dom @ t=107              r (mm) @ t=107           z (mm) @ t=107           dom @ t=117              r (mm) @ t=117           z (mm) @ t=117           dom @ t=127              r (mm) @ t=127           z (mm) @ t=127           dom @ t=137              r (mm) @ t=137           z (mm) @ t=137           dom @ t=147              r (mm) @ t=147           z (mm) @ t=147
0.6673829359353693        0                        7                        0.6673829359353693       0                        7                        0.6556948081891513       0                        7                        0.6451566207990396       0                        7                        0.6356085000518553       0                        7                        0.6269191947958822       0
0.6462674332073451        0                        7                        0.6462674332073451       0                        7                        0.6341490435697544       0                        7                        0.6232204077816683       0                        7                        0.6133168063834188       0                        7                        0.6043021826931574       0
0.6259938112593175        0                        7                        0.6259938112593175       0                        7                        0.613453143899219        0                        7                        0.6021397718716077       0                        7                        0.5918845687890916       0                        7                        0.5825470462479132       0
0.6073387456559349        0                        7                        0.6073387456559349       0                        7                        0.5944027375039079       0                        7                        0.5827276593987162       0                        7                        0.572140661086494        0                        7                        0.5624973858399699       0
0.4142506939073431        0                        7                        0.4142506939073431       0                        7                        0.39688708470369616      0                        7                        0.3810190852371852       0                        7                        0.36655236769215005      0                        7                        0.35333236617436886      0
0.41175788900853666       0                        7                        0.41175788900853666      0                        7                        0.3942887430191023       0                        7                        0.3783208393666231       0                        7                        0.3637626873332952       0                        7                        0.35045901374981686      0
0.41699661665286764       0                        7                        0.41699661665286764      0                        7                        0.39974033797080244      0                        7                        0.3839754027371276       0                        7                        0.36960354775136994      0                        7                        0.3564705291520927       0
0.5900775553372144        0                        7                        0.5900775553372144       0                        7                        0.5767711697691994       0                        7                        0.564755807220217        0                        7                        0.5538555814888446       0                        7                        0.5439227741835047       0
0.4094936712846164        0                        7                        0.4094936712846164       0                        7                        0.3919205909145606       0                        7                        0.37585589376388834      0                        7                        0.3612096661157563       0                        7                        0.347825540404621        0
0.4200235777371468        0                        7                        0.4200235777371468       0                        7                        0.4028765714363946       0                        7                        0.38721787786545175      0                        7                        0.3729443267593242       0                        7                        0.35990162084185917      0
0.5739383777351184        0                        7                        0.5739383777351184       0                        7                        0.5602829002448221       0                        7                        0.5479455070496198       0                        7                        0.5367479659627727       0                        7                        0.5265396319782175       0
0.4074388200787297        0                        7                        0.4074388200787297       0                        7                        0.389763772669532        0                        7                        0.37360564438782395      0                        7                        0.3588748821202637       0                        7                        0.34541367916685406      0
0.4233639261713236        0                        7                        0.4233639261713236       0                        7                        0.4063284459664273       0                        7                        0.39077927153837133      0                        7                        0.3766075223944282       0                        7                        0.3636585036836308       0
0.558456778928694         0                        7                        0.558456778928694        0                        7                        0.5444650579909146       0                        7                        0.5318162846048252       0                        7                        0.5203305820240097       0                        7                        0.5098547165481948       0
0.543573745965483         0                        7                        0.543573745965483        0                        7                        0.5292586396826678       0                        7                        0.5163093137566952       0                        7                        0.5045450560498184       0                        7                        0.493810367692136        0
0.40557240988711757       0                        7                        0.40557240988711757      0                        7                        0.387797132478296        0                        7                        0.37154878477511344      0                        7                        0.35673683313104004      0                        7                        0.3432017044531033       0
0.4270472215528295        0                        7                        0.4270472215528295       0                        7                        0.41012577175765463      0                        7                        0.39468936621390566      0                        7                        0.38062281503385514      0                        7                        0.3677707358315155       0
0.5294386117377768        0                        7                        0.5294386117377768       0                        7                        0.5148172475975705       0                        7                        0.5015823722290114       0                        7                        0.4895533734230607       0                        7                        0.47857283280626217      0
0.4038748141171898        0                        7                        0.4038748141171898       0                        7                        0.3860011459903066       0                        7                        0.3696657574705065       0                        7                        0.3547758659894736       0                        7                        0.3411698551047145       0
0.43110998597277944       0                        7                        0.43110998597277944      0                        7                        0.4143056184362045       0                        7                        0.3989854374284165       0                        7                        0.38502755313840603      0                        7                        0.3722756797811727       0
0.5162653230646621        0                        7                        0.5162653230646621       0                        7                        0.5013598948427711       0                        7                        0.48785942537228977      0                        7                        0.47558442434387416      0                        7                        0.4643759320790628       0
0.504155906313668         0                        7                        0.504155906313668        0                        7                        0.4889910296880117       0                        7                        0.4752473725363605       0                        7                        0.4627475811989584       0                        7                        0.45133154186284696      0
0.4931717141650486        0                        7                        0.4931717141650486       0                        7                        0.47777272674915927      0                        7                        0.46380905607705336      0                        7                        0.45110642178058863      0                        7                        0.43950393667312565      0
0.4832330219468583        0                        7                        0.4832330219468583       0                        7                        0.4676227683694272       0                        7                        0.45345989872427805      0                        7                        0.4405740276047116       0                        7                        0.4288038404212796       0
0.402329779425694         0                        7                        0.402329779425694        0                        7                        0.38435958013914967      0                        7                        0.3679402565187952       0                        7                        0.35297553924949515      0                        7                        0.33930153527368984      0
0.43559739041904993       0                        7                        0.43559739041904993      0                        7                        0.41891402195544725      0                        7                        0.4037140009076738       0                        7                        0.3898685443110434       0                        7                        0.3772203345201127       0
0.44601723314920166       0                        7                        0.44601723314920166      0                        7                        0.429591559374855        0                        7                        0.41464593259170124      0                        7                        0.4010379606463608       0                        7                        0.38860827470899834      0
0.44054938293903656       0                        7                        0.44054938293903656      0                        7                        0.42399183388578054      0                        7                        0.4089163775233935       0                        7                        0.3951873515463107       0                        7                        0.38264638240673676      0
0.45205699765763957       0                        7                        0.45205699765763957      0                        7                        0.4357708005144358       0                        7                        0.42096144337530056      0                        7                        0.4074800745823182       0                        7                        0.3951664707139919       0
0.4587262463875243        0                        7                        0.4587262463875243       0                        7                        0.44258906950544485      0                        7                        0.42792401847825884      0                        7                        0.41457615227689804      0                        7                        0.4023846040969832       0
0.46609643843169885       0                        7                        0.46609643843169885      0                        7                        0.4501199161007153       0                        7                        0.43560912769963245      0                        7                        0.4224034562647983       0                        7                        0.4103416220521457       0
0.4742363067640274        0                        7                        0.4742363067640274       0                        7                        0.45843448573737383      0                        7                        0.444090173720338        0                        7                        0.43103757835802203      0                        7                        0.41911526434823493      0
0.40092267879059884       0                        7                        0.40092267879059884      0                        7                        0.3828578732966426       0                        7                        0.3663576465787453       0                        7                        0.3513210809904492       0                        7                        0.33758182182673124      0
0.39964029037938753       0                        7                        0.39964029037938753      0                        7                        0.3814828625022558       0                        7                        0.364904664673682        0                        7                        0.3497990705725112       0                        7                        0.3359971262464342       0
0.39846970702599865       0                        7                        0.39846970702599865      0                        7                        0.38022161565499446      0                        7                        0.36356819311995714      0                        7                        0.34839616049811994      0                        7                        0.33453386969755033      0
0.3972725066669872        0                        7                        0.3972725066669872       0                        7                        0.3789247183716171       0                        7                        0.3621897030070126       0                        7                        0.34694572854813305      0                        7                        0.33301805007136365      0
0.3959431884927645        0                        7                        0.3959431884927645       0                        7                        0.3774750482503232       0                        7                        0.3606428505433502       0                        7                        0.3453132495576357       0                        7                        0.33130763325307766      0
0.39445953047776655       0                        7                        0.39445953047776655      0                        7                        0.3758422704793407       0                        7                        0.35889112497960896      0                        7                        0.3434566147933692       0                        7                        0.3293552369762858       0
0.3927856577143977        0                        7                        0.3927856577143977       0                        7                        0.37397450562864065      0                        7                        0.3568693865609433       0                        7                        0.34129810728102444      0                        7                        0.32707089374047327      0
0.39083796827294415       0                        7                        0.39083796827294415      0                        7                        0.37174014476842066      0                        7                        0.35440059391476586      0                        7                        0.33861437843321746      0                        7                        0.3241838874027716       0
0.38831722464376706       0                        7                        0.38831722464376706      0                        7                        0.36874227531857157      0                        7                        0.35104106174382477      0                        7                        0.334949642932006        0                        7                        0.32025437010194036      0
0.5525730459209707        0.1095141702092102       8                        0.5525730459209707       0.1095141702092102       8                        0.5397107739557653       0.11155954135725411      8                        0.5281221025428349       0.11327094516078326      8                        0.5176037090162566       0.11469936394695594      8                        0.5079948985984534       0.11588416063831493
0.5485920817658038        0.10252027021355019      8                        0.5485920817658038       0.10252027021355019      8                        0.5355253537177516       0.10452203034212852      8                        0.5237456609669107       0.10619691620926192      8                        0.5130501081118798       0.10759716863646435      8                        0.5032774972256187       0.10876202638964631
0.5443769087417873        0.09566156057261582      8                        0.5443769087417873       0.09566156057261582      8                        0.5311097906014386       0.0976182248877609       8                        0.5191426453830323       0.09925566458484224      8                        0.5082733471899645       0.10062728769931831      8                        0.4983403264417193       0.10177210354637312
0.5399289293790235        0.0889479806127087       8                        0.5399289293790235       0.0889479806127087       8                        0.5264652146635939       0.09085766909425641      8                        0.5143139703058162       0.09245636430801117      8                        0.5032741763703219       0.09379852858780814      8                        0.4931840108162559       0.0949228292398159
0.5352499478702137        0.08238966650942339      8                        0.5352499478702137       0.08238966650942339      8                        0.5215931193714126       0.0842501290249552       8                        0.5092608740978338       0.08580842489306308      8                        0.4980536279741289       0.08711993757823774      8                        0.48780941293344576      0.08822287435718498
0.5563188224985917        0.11663360347981941      8                        0.5563188224985917       0.11663360347981941      8                        0.5436653077202622       0.11872151719048796      8                        0.532271405430522        0.12046889125373413      8                        0.5219337124802667       0.12192538093526477      8                        0.5124921802737535       0.12313037692126641
0.5303422243203122        0.07599698990863592      8                        0.5303422243203122       0.07599698990863592      8                        0.5164954191217908       0.07780563615757805      8                        0.5039849770070142       0.07932153864488321      8                        0.49261307301546287      0.08060085029831275      8                        0.48221768672169735      0.08168119689252773
0.5252085067213278        0.06978055060800013      8                        0.5252085067213278       0.06978055060800013      8                        0.5111744833861175       0.07153448422852086      8                        0.498488314461594        0.07300568110701047      8                        0.48695425154545163      0.07425089557639344      8                        0.4764103033092204       0.07530704917568244
0.5198520198541963        0.06375111829807316      8                        0.5198520198541963       0.06375111829807316      8                        0.5056331260864891       0.06544717396085888      8                        0.4927733237349779       0.06687105884640876      8                        0.4810792546679148       0.06807994669892488      8                        0.4703890271406454       0.06910993313500964
0.5142765655607672        0.057919703019344994     8                        0.5142765655607672       0.057919703019344994     8                        0.49987470950508456      0.05955448667137499      8                        0.4868429476844023       0.060928186495051766     8                        0.4749906259536446       0.06209820254819507      8                        0.4641560138334879       0.0630996863522254
1.875                     0.09615384615392225      9                        1.875                    0.09615384615392225      9                        1.875                    0.09615384615392225      9                        1.875                    0.09615384615392225      9                        1.875                    0.09615384615392225      9                        1.875                    0.09615384615392225
1.875                     0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0
1.8749999999999998        0.19230769230776207      9                        1.8749999999999998       0.19230769230776207      9                        1.8749999999999998       0.19230769230776207      9                        1.8749999999999998       0.19230769230776207      9                        1.8749999999999998       0.19230769230776207      9                        1.8749999999999998       0.19230769230776207
1.875                     0.288461538461602        9                        1.875                    0.288461538461602        9                        1.875                    0.288461538461602        9                        1.875                    0.288461538461602        9                        1.875                    0.288461538461602        9                        1.875                    0.288461538461602
1.875                     0.38461538461544204      9                        1.875                    0.38461538461544204      9                        1.875                    0.38461538461544204      9                        1.875                    0.38461538461544204      9                        1.875                    0.38461538461544204      9                        1.875                    0.38461538461544204
1.875                     0.4807692307692816       9                        1.875                    0.4807692307692816       9                        1.875                    0.4807692307692816       9                        1.875                    0.4807692307692816       9                        1.875                    0.4807692307692816       9                        1.875                    0.4807692307692816
1.8749999999999998        0.5769230769231216       9                        1.8749999999999998       0.5769230769231216       9                        1.8749999999999998       0.5769230769231216       9                        1.8749999999999998       0.5769230769231216       9                        1.8749999999999998       0.5769230769231216       9                        1.8749999999999998       0.5769230769231216
1.875                     0.6730769230769614       9                        1.875                    0.6730769230769614       9                        1.875                    0.6730769230769614       9                        1.875                    0.6730769230769614       9                        1.875                    0.6730769230769614       9                        1.875                    0.6730769230769614
1.875                     0.9615384615384807       9                        1.875                    0.9615384615384807       9                        1.875                    0.9615384615384807       9                        1.875                    0.9615384615384807       9                        1.875                    0.9615384615384807       9                        1.875                    0.9615384615384807
1.8749999999999998        0.8653846153846411       9                        1.8749999999999998       0.8653846153846411       9                        1.8749999999999998       0.8653846153846411       9                        1.8749999999999998       0.8653846153846411       9                        1.8749999999999998       0.8653846153846411       9                        1.8749999999999998       0.8653846153846411
1.875                     0.7692307692308009       9                        1.875                    0.7692307692308009       9                        1.875                    0.7692307692308009       9                        1.875                    0.7692307692308009       9                        1.875                    0.7692307692308009       9                        1.875                    0.7692307692308009
1.875                     1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25
1.875                     1.1538461538461597       9                        1.875                    1.1538461538461597       9                        1.875                    1.1538461538461597       9                        1.875                    1.1538461538461597       9                        1.875                    1.1538461538461597       9                        1.875                    1.1538461538461597
1.875                     1.05769230769232         9                        1.875                    1.05769230769232         9                        1.875                    1.05769230769232         9                        1.875                    1.05769230769232         9                        1.875                    1.05769230769232         9                        1.875                    1.05769230769232
0.5665992828982795        0.1398367633317869       10                       0.5665992828982795       0.1398367633317869       10                       0.554635242966408        0.14205696819573327      10                       0.5438824316606918       0.14391874411456204      10                       0.5341394906892933       0.14546737201957607      10                       0.5252494620274933       0.14674182033244304
0.5634340367254229        0.13199141256652153      10                       0.5634340367254229       0.13199141256652153      10                       0.5512349251412189       0.1341673538779414       10                       0.5402639331926655       0.13599041028462847      10                       0.5303186328719643       0.13750732421238973      10                       0.5212408490126076       0.13875727706888147
0.5600072412506496        0.12425353760357667      10                       0.5600072412506496       0.12425353760357667      10                       0.547578347396229        0.1263855577142366       10                       0.5363936843422207       0.12817063282594612      10                       0.526250142091654        0.12965697283696204      10                       0.5169885183162984       0.13088390478142356
0.5563188224985917        0.11663360347981941      10                       0.5563188224985917       0.11663360347981941      10                       0.5436653077202622       0.11872151719048796      10                       0.532271405430522        0.12046889125373413      10                       0.5219337124802667       0.12192538093526477      10                       0.5124921802737535       0.12313037692126641
0.5695034657530729        0.14777952137268782      10                       0.5695034657530729       0.14777952137268782      10                       0.5577798685935862       0.15004486414303106      10                       0.5472497863705953       0.15194655397388074      10                       0.5377133146953326       0.15352844425113013      10                       0.5290149099858699       0.154829238600945
0.5721473836232682        0.15580983331279633      10                       0.5721473836232682       0.15580983331279633      10                       0.5606696311954654       0.15812171865776095      10                       0.5503668231846259       0.160064966996059        10                       0.5410408872817281       0.1616820656559182       10                       0.5325378970973058       0.16301141783385636
0.5801476028294645        0.18862134934439337      10                       0.5801476028294645       0.18862134934439337      10                       0.5697063020448037       0.19114377935649907      10                       0.5603567224868382       0.19327836728231151      10                       0.5519117002687891       0.1950632698695424       10                       0.5442258492031198       0.1965356617271929
0.5785304512518057        0.1803327295800462       10                       0.5785304512518057       0.1803327295800462       10                       0.5678222804779989       0.18279786676527957      10                       0.5582279927994771       0.18488002067294082      10                       0.5495571858367772       0.18661821181014968      10                       0.5416620277897805       0.1880498933795437
0.576659301757022         0.1720954878974783       10                       0.576659301757022        0.1720954878974783       10                       0.565689343672708        0.1745067623428841       10                       0.5558545259289276       0.1765398186568038       10                       0.5469615390051069       0.17823470260187782      10                       0.5388603115970108       0.17962917569562212
0.5745321862588055        0.16391823188804505      10                       0.5745321862588055       0.16391823188804505      10                       0.563305667033967        0.1662785895291197       10                       0.5532346394442438       0.1682654831318821       10                       0.5441232330402315       0.16992012222715983      10                       0.535819344956453        0.17128059045177274
0.5815129668222824        0.19695306300577978      10                       0.5815129668222824       0.19695306300577978      10                       0.571343437996076        0.19953668022761947      10                       0.562242573421273        0.20172742269689853      10                       0.5540267624051954       0.20356276617548738      10                       0.54655326703111         0.20507965164721
0.5826289695052087        0.20531987561325857      10                       0.5826289695052087       0.20531987561325857      10                       0.5727358984033551       0.20796901608233276      10                       0.5638875567245765       0.21021999844254513      10                       0.5559041834322744       0.21210981964163322      10                       0.5486458865926285       0.21367524638617294
0.5834982364735636        0.21371408007503823      10                       0.5834982364735636       0.21371408007503823      10                       0.5738860600399545       0.21643349666221495      10                       0.5652938247159441       0.21874914838403536      10                       0.5575458959782865       0.22069777292371806      10                       0.5505054192919573       0.22231603540502567
0.5841235779611932        0.22212827981747668      10                       0.5841235779611932       0.22212827981747668      10                       0.5747964554706502       0.22492311577556623      10                       0.5664636630147559       0.2273081887266251       10                       0.5589539487170945       0.22932021188771928      10                       0.5521336793789458       0.2309958336720671
0.5845079679814864        0.23055533219039023      10                       0.5845079679814864       0.23055533219039023      10                       0.5754697533405062       0.23343109273785317      10                       0.5673994714210119       0.23589063802242075      10                       0.5601304874937081       0.23797090463197423      10                       0.5535325651188621       0.23970862004091711
0.5846545336906254        0.23898842033543208      10                       0.5846545336906254       0.23898842033543208      10                       0.5759087532492736       0.24195094374896828      10                       0.5681037633328555       0.24449028835216174      10                       0.56107775859306         0.24664387272473048      10                       0.5547040654199096       0.24844860871995705
0.5845665382542771        0.24742089460096214      10                       0.5845665382542771       0.24742089460096214      10                       0.5761163661672517       0.2504763208073609       10                       0.5685791434751613       0.25310104211135975      10                       0.5617980836880522       0.25533322620382287      10                       0.5556502320113296       0.2572100827720861
0.5842473690666647        0.25584651809131814      10                       0.5842473690666647       0.25584651809131814      10                       0.5760956142098572       0.25900125927373235      10                       0.568828317698294        0.26171716150712515      10                       0.5622938784999703       0.26403341494746385      10                       0.5563732060757807       0.2659876472849674
0.5837005084334671        0.264259421193999        10                       0.5837005084334671       0.264259421193999        10                       0.5758496028899039       0.2675201320439768       10                       0.5688540661915005       0.27033322240163343      10                       0.5625676265661134       0.2727391822634603       10                       0.5568751923164819       0.27477618279288296
0.5829295459127071        0.2726537336290116       10                       0.5829295459127071       0.2726537336290116       10                       0.5753815231432207       0.27602727691776235      10                       0.5686592357962981       0.27894373733322436      10                       0.5626218624127521       0.28144518389606876      10                       0.5571584335382777       0.28357046060605756
