% Model:              first_sketch_v06__sigmasweep_adaptivemesh_179.9CA.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jul 31 2021, 19:02
% Dimension:          2
% Nodes:              366
% Expressions:        24
% Description:        Entity index, r-coordinate, z-coordinate
% Length unit:        mm
% r                       z                        dom @ t=157              r (mm) @ t=157           z (mm) @ t=157           dom @ t=167              r (mm) @ t=167           z (mm) @ t=167           dom @ t=177              r (mm) @ t=177           z (mm) @ t=177           dom @ t=187              r (mm) @ t=187           z (mm) @ t=187           dom @ t=197              r (mm) @ t=197           z (mm) @ t=197           dom @ t=207              r (mm) @ t=207           z (mm) @ t=207           dom @ t=217              r (mm) @ t=217           z (mm) @ t=217           dom @ t=227              r (mm) @ t=227           z (mm) @ t=227
0.3900703302711793        0                        7                        0.3900703302711793       0                        7                        0.3804772190550424       0                        7                        0.3714656902617865       0                        7                        0.3630673619823213       0                        7                        0.3552489608877756       0                        7                        0.3479634291146717       0                        7                        0.341163385627652        0                        7                        0.33480501596421136      0
0.3993520870748172        0                        7                        0.3993520870748172       0                        7                        0.3898528758956497       0                        7                        0.380946478888982        0                        7                        0.3726520205255258       0                        7                        0.36493277001736496      0                        7                        0.3577406836417944       0                        7                        0.35102823942997613      0                        7                        0.3447518026373809       0
0.40954879316487713       0                        7                        0.40954879316487713      0                        7                        0.40015423518949955      0                        7                        0.3913615608157853       0                        7                        0.3831784684362734       0                        7                        0.3755650804931665       0                        7                        0.36847252761632326      0                        7                        0.36185325773534943      0                        7                        0.3556638998443724       0
0.4206560996786871        0                        7                        0.4206560996786871       0                        7                        0.41137779409013486      0                        7                        0.4027081533531554       0                        7                        0.394644609189854        0                        7                        0.3871444961919654       0                        7                        0.380158297770785        0                        7                        0.3736385480668829       0                        7                        0.367542224504467        0
0.4324899014310235        0                        7                        0.4324899014310235       0                        7                        0.4233380222898668       0                        7                        0.41479923019209786      0                        7                        0.40686202514071496      0                        7                        0.3994813786185622       0                        7                        0.39260732133792653      0                        7                        0.386192585448958        0                        7                        0.38019456927216744      0
0.4449413198301293        0                        7                        0.4449413198301293       0                        7                        0.4359250821016635       0                        7                        0.42752411158706466      0                        7                        0.41971930577353883      0                        7                        0.41246371212551336      0                        7                        0.40570710529266485      0                        7                        0.3994025208721819       0                        7                        0.3935078402209526       0
0.45811680113121944       0                        7                        0.45811680113121944      0                        7                        0.44924671130264937      0                        7                        0.44099199591105387      0                        7                        0.4333271084373386       0                        7                        0.42620357852422935      0                        7                        0.41957111456668833      0                        7                        0.41338315967662964      0                        7                        0.40759813990773036      0
0.4720605127984234        0                        7                        0.4720605127984234       0                        7                        0.46334758097017287      0                        7                        0.45524815640495514      0                        7                        0.44773130239899805      0                        7                        0.44074741733470624      0                        7                        0.43424632828278675      0                        7                        0.4281819876957341       0                        7                        0.42251342606080355      0
0.4867588519137816        0                        7                        0.4867588519137816       0                        7                        0.47821373288002983      0                        7                        0.47027836598822664      0                        7                        0.4629173999430111       0                        7                        0.45608047043738975      0                        7                        0.44971770119316873      0                        7                        0.443783651484605        0                        7                        0.4382380126353889       0
0.5020570925817237        0                        7                        0.5020570925817237       0                        7                        0.49368830999003965      0                        7                        0.48592379759940707      0                        7                        0.47872469335014617      0                        7                        0.4720402120599927       0                        7                        0.4658209355654019       0                        7                        0.4600221155097635       0                        7                        0.45460415181206765      0
0.5177104661021628        0                        7                        0.5177104661021628       0                        7                        0.5095231982479821       0                        7                        0.5019332446103129       0                        7                        0.4948990460041114       0                        7                        0.488369697402542        0                        7                        0.48229637451650814      0                        7                        0.4766350892520058       0                        7                        0.4713469858871314       0
0.5342582214220434        0                        7                        0.5342582214220434       0                        7                        0.5262633041475878       0                        7                        0.5188571506531574       0                        7                        0.5119961166622656       0                        7                        0.50562943769103         0                        7                        0.49970902578580867      0                        7                        0.4941917432513646       0                        7                        0.48903954128091964      0
0.5521085205183746        0                        7                        0.5521085205183746       0                        7                        0.5443208395260216       0                        7                        0.5371115985334282       0                        7                        0.5304355833558476       0                        7                        0.5242424179872349       0                        7                        0.518484906083952        0                        7                        0.5131208715364695       0                        7                        0.5081131582052852       0
0.5710896904930731        0                        7                        0.5710896904930731       0                        7                        0.5635212453808814       0                        7                        0.556519284821938        0                        7                        0.5500375119612768       0                        7                        0.5440261670754296       0                        7                        0.5384390864002677       0                        7                        0.5332351573386993       0                        7                        0.5283781969041659       0
0.5911664859509004        0                        7                        0.5911664859509004       0                        7                        0.5838278063000057       0                        7                        0.5770421382750024       0                        7                        0.5707625309486526       0                        7                        0.5649400436676597       0                        7                        0.5595296747991756       0                        7                        0.554491472894281        0                        7                        0.5497903083417739       0
0.6123948041166526        0                        7                        0.6123948041166526       0                        7                        0.605295858686294        0                        7                        0.5987350129002963       0                        7                        0.5926650282174496       0                        7                        0.5870379630460929       0                        7                        0.5818100995300027       0                        7                        0.5769427440245382       0                        7                        0.5724019029039535       0
0.6349417126505846        0                        7                        0.6349417126505846       0                        7                        0.6280929838839076       0                        7                        0.6217660155890352       0                        7                        0.6159135936144913       0                        7                        0.6104889396350676       0                        7                        0.6054497392921931       0                        7                        0.6007586572229149       0                        7                        0.5963829244965311       0
0.6591539175660472        0                        7                        0.6591539175660472       0                        7                        0.6525680847549588       0                        7                        0.646486135382972        0                        7                        0.6408611513756892       0                        7                        0.6356476782529631       0                        7                        0.6308049333976499       0                        7                        0.6262970528064796       0                        7                        0.6220925943584397       0
0.6851329412007345        0                        7                        0.6851329412007345       0                        7                        0.6788218410019912       0                        7                        0.6729952973587594       0                        7                        0.6676069277592748       0                        7                        0.6626127466447577       0                        7                        0.6579736226362022       0                        7                        0.6536552709713177       0                        7                        0.6496276752654598       0
0.7129204573344304        0                        7                        0.7129204573344304       0                        7                        0.7068942475006719       0                        7                        0.7013319786541071       0                        7                        0.6961880131834894       0                        7                        0.691419959992143        0                        7                        0.6869904432149784       0                        7                        0.6828668528223547       0                        7                        0.6790206868358568       0
0.7422266048591455        0                        7                        0.7422266048591455       0                        7                        0.7364904323228977       0                        7                        0.7311967219877581       0                        7                        0.7263007530211931       0                        7                        0.7217618157780498       0                        7                        0.7175443563717927       0                        7                        0.7136174999977893       0                        7                        0.7099543163972591       0
0.7730147443629418        0                        7                        0.7730147443629418       0                        7                        0.7675715653904802       0                        7                        0.762548744532595        0                        7                        0.7579026224985861       0                        7                        0.7535942358257907       0                        7                        0.7495898973440258       0                        7                        0.7458605072542579       0                        7                        0.742380745273201        0
0.8056239683670223        0                        7                        0.8056239683670223       0                        7                        0.80047805244407         0                        7                        0.795729736784392        0                        7                        0.7913365613621134       0                        7                        0.787261374626554        0                        7                        0.7834724016441822       0                        7                        0.7799423571254042       0                        7                        0.7766475680570323       0
0.8402779917589409        0                        7                        0.8402779917589409       0                        7                        0.8354334980408019       0                        7                        0.8309632642696805       0                        7                        0.8268261631756474       0                        7                        0.8229869160723025       0                        7                        0.8194156981102583       0                        7                        0.8160870688538914       0                        7                        0.81297903049853         0
0.8772285434832963        0                        7                        0.8772285434832963       0                        7                        0.8726894954390811       0                        7                        0.8685008541540258       0                        7                        0.864622959864256        0                        7                        0.8610224647597259       0                        7                        0.8576715245309148       0                        7                        0.8545465643718673       0                        7                        0.8516272795905749       0
0.916309202577074         0                        7                        0.916309202577074        0                        7                        0.9120760268574314       0                        7                        0.9081692307925942       0                        7                        0.9045507439410433       0                        7                        0.9011891837439369       0                        7                        0.8980586876118791       0                        7                        0.8951375366135981       0                        7                        0.8924071077993525       0
0.9574012817789581        0                        7                        0.9574012817789581       0                        7                        0.953471644869828        0                        7                        0.9498444593466165       0                        7                        0.946483355558781        0                        7                        0.943358932483833        0                        7                        0.9404472875490079       0                        7                        0.9377285236243279       0                        7                        0.9351856644736953       0
1.000505089292029         0                        7                        1.000505089292029        0                        7                        0.9968751334216359       0                        7                        0.9935239691366098       0                        7                        0.990417033894542        0                        7                        0.9875269146859285       0                        7                        0.9848316336348278       0                        7                        0.9823130660964418       0                        7                        0.9799558322057531       0
1.0456566121947422        0                        7                        1.0456566121947422       0                        7                        1.0423214200996735       0                        7                        1.0392417532304377       0                        7                        1.036384958621179        0                        7                        1.0337256112039286       0                        7                        1.031243613119169        0                        7                        1.0289225521194898       0                        7                        1.02674858330559         0
1.0928236256814292        0                        7                        1.0928236256814292       0                        7                        1.0897770067473818       0                        7                        1.0869631735231107       0                        7                        1.0843514776566905       0                        7                        1.0819184738235506       0                        7                        1.0796458899606605       0                        7                        1.0775189558899867       0                        7                        1.0755252900008827       0
1.1432661945201705        0                        7                        1.1432661945201705       0                        7                        1.1405081259979752       0                        7                        1.1379601718949417       0                        7                        1.1355938300394073       0                        7                        1.1333876703876171       0                        7                        1.1313252304206896       0                        7                        1.1293933441413089       0                        7                        1.1275810493298946       0
1.1989587751315647        0                        7                        1.1989587751315647       0                        7                        1.1964974277938731       0                        7                        1.1942229769626431       0                        7                        1.1921092830818056       0                        7                        1.190137028371853        0                        7                        1.188291593250529        0                        7                        1.186561418788631        0                        7                        1.1849369525309004       0
1.2604882934316541        0                        7                        1.2604882934316541       0                        7                        1.2583308568335145       0                        7                        1.2563366603905166       0                        7                        1.2544821552720014       0                        7                        1.2527502318041475       0                        7                        1.2511281386117166       0                        7                        1.2496059155115748       0                        7                        1.2481753980891694       0
1.3284533232948172        0                        7                        1.3284533232948172       0                        7                        1.326605827772057        0                        7                        1.324897597145949        0                        7                        1.3233079086288144       0                        7                        1.3218219534443238       0                        7                        1.3204288650915836       0                        7                        1.3191202628033853       0                        7                        1.3178893368418905       0
1.403525425807817         0                        7                        1.403525425807817        0                        7                        1.4019929950055074       0                        7                        1.400575630452431        0                        7                        1.3992556758446706       0                        7                        1.3980207138416454       0                        7                        1.3968617731193262       0                        7                        1.39577202477829         0                        7                        1.3947459716096708       0
1.4864529021548765        0                        7                        1.4864529021548765       0                        7                        1.4852400921934699       0                        7                        1.4841179898873995       0                        7                        1.483072249346932        0                        7                        1.4820929342830913       0                        7                        1.481172975294039        0                        7                        1.4803070629386252       0                        7                        1.4794909650081478       0
1.578060864846398         0                        7                        1.578060864846398        0                        7                        1.5771720106848905       0                        7                        1.5763493750677882       0                        7                        1.5755821689491822       0                        7                        1.5748630274781452       0                        7                        1.5741867893785275       0                        7                        1.57354963087367         0                        7                        1.572948535320871        0
1.6759683090747066        0                        7                        1.6759683090747066       0                        7                        1.675397410058203        0                        7                        1.6748688859906906       0                        7                        1.6743756310750606       0                        7                        1.6739128601028064       0                        7                        1.6734772680370988       0                        7                        1.6730664393343866       0                        7                        1.6726784884372072       0
1.775483561465709         0                        7                        1.775483561465709        0                        7                        1.775210167172352        0                        7                        1.774956999264946        0                        7                        1.7747205706856273       0                        7                        1.774498562566454        0                        7                        1.7742893953984695       0                        7                        1.7740919300876465       0                        7                        1.7739052869759442       0
1.875                     0                        7                        1.875                    0                        7                        1.875                    0                        7                        1.875                    0                        7                        1.875                    0                        7                        1.875                    0                        7                        1.875                    0                        7                        1.875                    0                        7                        1.875                    0
0.4601939041775547        0.06973873126106102      8                        0.4601939041775547       0.06973873126106102      8                        0.45177026064355175      0.07110323251882242      8                        0.44395113767256783      0.0722747641338241       8                        0.436700294306581        0.07330930266756731      8                        0.42996582078243956      0.07423316169113967      8                        0.42369627178074504      0.07506191069891649      8                        0.4178451070810144       0.07580670559273021      8                        0.41237150435664754      0.07647667193870647
0.45447941252085944       0.06432753172512368      8                        0.45447941252085944      0.06432753172512368      8                        0.4459569030810217       0.06565515572558708      8                        0.43803964260211037      0.06679292147390982      8                        0.4306948873734156       0.06779754147730982      8                        0.423871715089899        0.06869537277569715      8                        0.4175188582189237       0.06950182680849401      8                        0.41158965296460254      0.07022781873155363      8                        0.40604303388816954      0.0708821923747338
0.4657512067064287        0.07531127290334522      8                        0.4657512067064287       0.07531127290334522      8                        0.45742769262438127      0.07671089061756488      8                        0.449707474543193        0.07791463182986236      8                        0.4425511419801639       0.0789776986362678       8                        0.4359059110023442       0.07992632741537073      8                        0.42972020655176         0.08077622216165013      8                        0.42394763397647045      0.08153876252951724      8                        0.4185476234020647       0.08222334279943093
0.47114858160874473       0.08103883865969916      8                        0.47114858160874473      0.08103883865969916      8                        0.4629265527905865       0.08247189108078096      8                        0.4553061299397244       0.08370636480384991      8                        0.44824503431499085      0.08479665412844921      8                        0.4416897151528429       0.0857688867343309       8                        0.43558851428450446      0.08663887796570711      8                        0.42989520443055745      0.08741821376574851      8                        0.42456947768700043      0.08811654322659827
0.47638355215585426       0.08691524078597683      8                        0.47638355215585426      0.08691524078597683      8                        0.4682644583446819       0.08838013525574871      8                        0.4607448379815761       0.0896439517196905       8                        0.45377982309021386      0.09076024860418914      8                        0.4473151987348          0.0917550158224714       8                        0.441299269462326        0.09264415757660678      8                        0.43568599737844765      0.09343944839259054      8                        0.4304353465344051       0.09415077758014627
0.4814538049704109        0.09293432549265856      8                        0.4814538049704109       0.09293432549265856      8                        0.4734391886919151       0.09442956809894193      8                        0.4660214876532501       0.09572143251267073      8                        0.4591535048227696       0.0968626185519204       8                        0.4527804600543774       0.09787895194926004      8                        0.44685066610303864      0.09878640417847764      8                        0.4413182969829893       0.0995969206284772       8                        0.4361435993788709       0.10032061573619906
0.48635726954644387       0.09909007040050498      8                        0.48635726954644387      0.09909007040050498      8                        0.4784487650506197       0.10061427556644184      8                        0.47113420376604986      0.10193299567876735      8                        0.46436430360502395      0.10309805460844969      8                        0.45808381520483066      0.10413509033425285      8                        0.45224110502038517      0.10506012115167573      8                        0.44679058223070556      0.1058852458013228       8                        0.44169278770109066      0.10662078845963792
0.4910920291140916        0.10537648760945227      8                        0.4910920291140916       0.10537648760945227      8                        0.48329135858369265      0.10692838700735191      8                        0.47608125343365737      0.10827288000638957      8                        0.46941057650932977      0.10946090266180307      8                        0.463223702807647        0.11051788464277207      8                        0.4574690982065804       0.11145987196872385      8                        0.4521014311898921       0.11229909964284379      8                        0.44708154934488964      0.11304608609150911
0.49565638971026016       0.11178771887658831      8                        0.49565638971026016      0.11178771887658831      8                        0.48796535980312816      0.11336617008111068      8                        0.4808611166855732       0.1147354692882194       8                        0.4742908858128717       0.11594565837655185      8                        0.4681987580889112       0.11702194131597285      8                        0.4625333449145391       0.11798037430060351      8                        0.4572495991971756       0.11883331213081909      8                        0.45230868886727466      0.11959145208224331
0.500048803042034         0.1183179424672646       8                        0.500048803042034        0.1183179424672646       8                        0.49246929876315426      0.11992193652878272      8                        0.4854724048028862       0.12131519714060858      8                        0.47900391596717107      0.12254687118246174      8                        0.47300772885752246      0.12364192283108473      8                        0.46743264695000536      0.12461640263192121      8                        0.4622339337171052       0.1254827695272971       8                        0.45737309217830147      0.12625188451022804
0.5042679237473169        0.12496146210730699      8                        0.5042679237473169       0.12496146210730699      8                        0.4968019027878684       0.12659013059687624      8                        0.48991391911076526      0.12800663501410553      8                        0.48354853374541906      0.12925923194683067      8                        0.4776495371944827       0.13037263508256552      8                        0.4721659720361657       0.13136287537763994      8                        0.46705343947955147      0.13224250124430725      8                        0.46227379352201714      0.13302252270231404
1.875                     0.09615384615388206      9                        1.875                    0.09615384615388206      9                        1.875                    0.09615384615388206      9                        1.875                    0.09615384615388206      9                        1.875                    0.09615384615388206      9                        1.875                    0.09615384615388206      9                        1.875                    0.09615384615388206      9                        1.875                    0.09615384615388206      9                        1.875                    0.09615384615388206
1.875                     0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0
1.875                     0.1923076923077253       9                        1.875                    0.1923076923077253       9                        1.875                    0.1923076923077253       9                        1.875                    0.1923076923077253       9                        1.875                    0.1923076923077253       9                        1.875                    0.1923076923077253       9                        1.875                    0.1923076923077253       9                        1.875                    0.1923076923077253       9                        1.875                    0.1923076923077253
1.875                     0.2884615384615682       9                        1.875                    0.2884615384615682       9                        1.875                    0.2884615384615682       9                        1.875                    0.2884615384615682       9                        1.875                    0.2884615384615682       9                        1.875                    0.2884615384615682       9                        1.875                    0.2884615384615682       9                        1.875                    0.2884615384615682       9                        1.875                    0.2884615384615682
1.8749999999999998        0.38461538461541167      9                        1.8749999999999998       0.38461538461541167      9                        1.8749999999999998       0.38461538461541167      9                        1.8749999999999998       0.38461538461541167      9                        1.8749999999999998       0.38461538461541167      9                        1.8749999999999998       0.38461538461541167      9                        1.8749999999999998       0.38461538461541167      9                        1.8749999999999998       0.38461538461541167      9                        1.8749999999999998       0.38461538461541167
1.875                     0.4807692307692548       9                        1.875                    0.4807692307692548       9                        1.875                    0.4807692307692548       9                        1.875                    0.4807692307692548       9                        1.875                    0.4807692307692548       9                        1.875                    0.4807692307692548       9                        1.875                    0.4807692307692548       9                        1.875                    0.4807692307692548       9                        1.875                    0.4807692307692548
1.8750000000000002        0.5769230769230981       9                        1.8750000000000002       0.5769230769230981       9                        1.8750000000000002       0.5769230769230981       9                        1.8750000000000002       0.5769230769230981       9                        1.8750000000000002       0.5769230769230981       9                        1.8750000000000002       0.5769230769230981       9                        1.8750000000000002       0.5769230769230981       9                        1.8750000000000002       0.5769230769230981       9                        1.8750000000000002       0.5769230769230981
1.875                     0.6730769230769416       9                        1.875                    0.6730769230769416       9                        1.875                    0.6730769230769416       9                        1.875                    0.6730769230769416       9                        1.875                    0.6730769230769416       9                        1.875                    0.6730769230769416       9                        1.875                    0.6730769230769416       9                        1.875                    0.6730769230769416       9                        1.875                    0.6730769230769416
1.875                     0.7692307692307842       9                        1.875                    0.7692307692307842       9                        1.875                    0.7692307692307842       9                        1.875                    0.7692307692307842       9                        1.875                    0.7692307692307842       9                        1.875                    0.7692307692307842       9                        1.875                    0.7692307692307842       9                        1.875                    0.7692307692307842       9                        1.875                    0.7692307692307842
1.8749999999999998        0.8653846153846274       9                        1.8749999999999998       0.8653846153846274       9                        1.8749999999999998       0.8653846153846274       9                        1.8749999999999998       0.8653846153846274       9                        1.8749999999999998       0.8653846153846274       9                        1.8749999999999998       0.8653846153846274       9                        1.8749999999999998       0.8653846153846274       9                        1.8749999999999998       0.8653846153846274       9                        1.8749999999999998       0.8653846153846274
1.8750000000000002        0.9615384615384712       9                        1.8750000000000002       0.9615384615384712       9                        1.8750000000000002       0.9615384615384712       9                        1.8750000000000002       0.9615384615384712       9                        1.8750000000000002       0.9615384615384712       9                        1.8750000000000002       0.9615384615384712       9                        1.8750000000000002       0.9615384615384712       9                        1.8750000000000002       0.9615384615384712       9                        1.8750000000000002       0.9615384615384712
1.875                     1.057692307692314        9                        1.875                    1.057692307692314        9                        1.875                    1.057692307692314        9                        1.875                    1.057692307692314        9                        1.875                    1.057692307692314        9                        1.875                    1.057692307692314        9                        1.875                    1.057692307692314        9                        1.875                    1.057692307692314        9                        1.875                    1.057692307692314
1.8750000000000002        1.1538461538461582       9                        1.8750000000000002       1.1538461538461582       9                        1.8750000000000002       1.1538461538461582       9                        1.8750000000000002       1.1538461538461582       9                        1.8750000000000002       1.1538461538461582       9                        1.8750000000000002       1.1538461538461582       9                        1.8750000000000002       1.1538461538461582       9                        1.8750000000000002       1.1538461538461582       9                        1.8750000000000002       1.1538461538461582
1.875                     1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25
0.508531584228608         0.13208982525788504      10                       0.508531584228608        0.13208982525788504      10                       0.5011875311411349       0.13374375580974732      10                       0.4944162591097139       0.13518415957137297      10                       0.4881612306177555       0.13645836469720538      10                       0.482366218212191        0.13759081274439577      10                       0.4769805683266357       0.1385975011009921       10                       0.47196026919740997      0.13949105794625247      10                       0.46726756372888056      0.14028263530834992
0.5042679237473169        0.12496146210730699      10                       0.5042679237473169       0.12496146210730699      10                       0.4968019027878684       0.12659013059687624      10                       0.48991391911076526      0.12800663501410553      10                       0.48354853374541906      0.12925923194683067      10                       0.4776495371944827       0.13037263508256552      10                       0.4721659720361657       0.13136287537763994      10                       0.46705343947955147      0.13224250124430725      10                       0.46227379352201714      0.13302252270231404
0.5125996833277093        0.139331604603868        10                       0.5125996833277093       0.139331604603868        10                       0.5053799190092169       0.14101017260494284      10                       0.4987272378923479       0.1424739833432347       10                       0.49258420341884374      0.1437694543785741       10                       0.4868946650581309       0.1449207512722821       10                       0.48160832644147217      0.14594382708101283      10                       0.47668159532177173      0.14685137617841387      10                       0.4720771237515276       0.14765467777957053
0.5164712344317829        0.14668044042869738      10                       0.5164712344317829       0.14668044042869738      10                       0.5093781373991713       0.14838320571186375      10                       0.502845983639472        0.14987009486793793      10                       0.4968166279107399       0.15118663903991397      10                       0.49123408974584193      0.15235672813210324      10                       0.48604848366593945      0.15339626273600449      10                       0.48121667044548394      0.1543179914979957       10                       0.47670173274660027      0.15513330703505337
0.5201453577965456        0.15412992868415445      10                       0.5201453577965456       0.15412992868415445      10                       0.5131813506579025       0.1558566396604956       10                       0.5067717046879047       0.1573664453337036       10                       0.5008577476784563       0.15870402086676827      10                       0.49538376055782685      0.15989298508108304      10                       0.49030032263558604      0.16094918069745498      10                       0.4855647821017614       0.16188540049368053      10                       0.4811406748143184       0.16271313788241984
0.5236213707732824        0.1616737851700202       10                       0.5236213707732824       0.1616737851700202       10                       0.5167889088652721       0.16342438213413         10                       0.5105037843170949       0.16495711135447433      10                       0.5047069713835963       0.16631582856586602      10                       0.49934310179925995      0.16752389030627843      10                       0.49436327360763         0.1685970788173988       10                       0.4897253575615251       0.16954822275380654      10                       0.4853933663218149       0.1703889050206553
