% Model:              first_sketch_v06__sigmasweep_adaptivemesh_179.9CA.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jul 31 2021, 19:02
% Dimension:          2
% Nodes:              399
% Expressions:        27
% Description:        Entity index, r-coordinate, z-coordinate
% Length unit:        mm
% r                       z                        dom @ t=287              r (mm) @ t=287           z (mm) @ t=287           dom @ t=297              r (mm) @ t=297           z (mm) @ t=297           dom @ t=307              r (mm) @ t=307           z (mm) @ t=307           dom @ t=317              r (mm) @ t=317           z (mm) @ t=317           dom @ t=327              r (mm) @ t=327           z (mm) @ t=327           dom @ t=337              r (mm) @ t=337           z (mm) @ t=337           dom @ t=347              r (mm) @ t=347           z (mm) @ t=347           dom @ t=357              r (mm) @ t=357           z (mm) @ t=357           dom @ t=367              r (mm) @ t=367           z (mm) @ t=367
0.2448037441119946        0                        7                        0.2448037441119946       0                        7                        0.24087030786687166      0                        7                        0.23702883267301628      0                        7                        0.23332202755033646      0                        7                        0.22976411619127582      0                        7                        0.22635799087327985      0                        7                        0.2231010061751811       0                        7                        0.21998780632892131      0                        7                        0.21701187482093467      0
0.23997360242770774       0                        7                        0.23997360242770774      0                        7                        0.2360205393072979       0                        7                        0.2321505358168299       0                        7                        0.22841149443607864      0                        7                        0.22481995208200883      0                        7                        0.22137996458666256      0                        7                        0.2180895020453765       0                        7                        0.21494354317405293      0                        7                        0.21193575253195257      0
0.2356029232712571        0                        7                        0.2356029232712571       0                        7                        0.23163054778944156      0                        7                        0.2277321875577945       0                        7                        0.22396116255914555      0                        7                        0.22033636944098584      0                        7                        0.21686301973742922      0                        7                        0.21353967695074275      0                        7                        0.21036163069517985      0                        7                        0.20732270543721365      0
0.23164793498856062       0                        7                        0.23164793498856062      0                        7                        0.22765636399731007      0                        7                        0.22372970453247087      0                        7                        0.21992690458871747      0                        7                        0.2162692479696258       0                        7                        0.21276307679768902      0                        7                        0.20940751280186487      0                        7                        0.20619812375239915      0                        7                        0.20312886672719524      0
0.22806915213749587       0                        7                        0.22806915213749587      0                        7                        0.22405818844248868      0                        7                        0.22010312516748004      0                        7                        0.21626870778422297      0                        7                        0.21257859005841276      0                        7                        0.20904018975913502      0                        7                        0.20565313344463346      0                        7                        0.20241322347114787      0                        7                        0.19931451595120767      0
0.22483068161590355       0                        7                        0.22483068161590355      0                        7                        0.22080021614229986      0                        7                        0.2168167413861226       0                        7                        0.2129509652368973       0                        7                        0.20922889265649994      0                        7                        0.20565895798458125      0                        7                        0.20224123569461153      0                        7                        0.19897171712645353      0                        7                        0.19584452307965905      0
0.22190004931842416       0                        7                        0.22190004931842416      0                        7                        0.21784962999702231      0                        7                        0.21383759090727877      0                        7                        0.2099406920483606       0                        7                        0.20618720830762063      0                        7                        0.20258649633758577      0                        7                        0.1991390035133029       0                        7                        0.19584085571868445      0                        7                        0.19268620014616947      0
0.21924798843742035       0                        7                        0.21924798843742035      0                        7                        0.21517724294120588      0                        7                        0.21113659165593757      0                        7                        0.20720891832534466      0                        7                        0.20342467405499076      0                        7                        0.19979403688567765      0                        7                        0.19631774985239805      0                        7                        0.19299201924239068      0                        7                        0.189810981818458        0
0.21684805745334812       0                        7                        0.21684805745334812      0                        7                        0.21275653594170002      0                        7                        0.20868725053727966      0                        7                        0.2047292229156104       0                        7                        0.2009149504896921       0                        7                        0.1972553154631207       0                        7                        0.1937512735868585       0                        7                        0.19039905657201775      0                        7                        0.18719275508779196      0
0.21467613511073838       0                        7                        0.21467613511073838      0                        7                        0.21056338084782256      0                        7                        0.20646550564808078      0                        7                        0.20247763180425166      0                        7                        0.19863414549891983      0                        7                        0.19494650615437123      0                        7                        0.19141579792236893      0                        7                        0.18803822479242738      0                        7                        0.18480779841036088      0
0.21271051225315077       0                        7                        0.21271051225315077      0                        7                        0.20857608649707907      0                        7                        0.20444974615946537      0                        7                        0.2004326240736934       0                        7                        0.19656081376606757      0                        7                        0.19284621897754128      0                        7                        0.18928996918443414      0                        7                        0.18588819090502698      0                        7                        0.18263478740565836      0
0.21093154894629176       0                        7                        0.21093154894629176      0                        7                        0.20677505143724353      0                        7                        0.20262045930924302      0                        7                        0.19857477382931907      0                        7                        0.1946755950925814       0                        7                        0.190935136080423        0                        7                        0.1873544920777961       0                        7                        0.18392966699859772      0                        7                        0.18065443049369367      0
0.20932147744020102       0                        7                        0.20932147744020102      0                        7                        0.20514256304314082      0                        7                        0.2009600253980538       0                        7                        0.1968865422472426       0                        7                        0.19296100508932357      0                        7                        0.18919580244650278      0                        7                        0.18559192138117897      0                        7                        0.18214520354015704      0                        7                        0.17884926411380225      0
0.2078643267249006        0                        7                        0.2078643267249006       0                        7                        0.2036627203266582       0                        7                        0.19945263918178033      0                        7                        0.19535219882488133      0                        7                        0.19140135768925887      0                        7                        0.1876125507286406       0                        7                        0.18398658974431492      0                        7                        0.18051912044534638      0                        7                        0.17720358715603127      0
0.20654546534386775       0                        7                        0.20654546534386775      0                        7                        0.2023209692157842       0                        7                        0.1980838368592227       0                        7                        0.1939573416002349       0                        7                        0.18998228033839942      0                        7                        0.18617101272965636      0                        7                        0.18252411630697066      0                        7                        0.1790370133355454       0                        7                        0.17570296513378617      0
0.20535171500119476       0                        7                        0.20535171500119476      0                        7                        0.20110421639637457      0                        7                        0.19684061190065535      0                        7                        0.19268901652873943      0                        7                        0.18869083801220252      0                        7                        0.18485824859762934      0                        7                        0.18119154119927086      0                        7                        0.17768589322609651      0                        7                        0.17433437482427228      0
0.20427117646910084       0                        7                        0.20427117646910084      0                        7                        0.2000006526962962       0                        7                        0.19571123624502537      0                        7                        0.1915355378458226       0                        7                        0.18751535384050613      0                        7                        0.18366256830949834      0                        7                        0.17997714810441806      0                        7                        0.17645401017816142      0                        7                        0.1730860289228044       0
0.20329308515909147       0                        7                        0.20329308515909147      0                        7                        0.19899960548546455      0                        7                        0.19468511079479522      0                        7                        0.1904863381450594       0                        7                        0.18644525975063075      0                        7                        0.18257338331424136      0                        7                        0.17887031699433065      0                        7                        0.17533070705581658      0                        7                        0.1719472306910653       0
0.2024077029526037        0                        7                        0.2024077029526037       0                        7                        0.19809142851279368      0                        7                        0.1937526542830074       0                        7                        0.189531857570532        0                        7                        0.1854709867404168       0                        7                        0.18158109812858717      0                        7                        0.17786141701166508      0                        7                        0.17430631355028953      0                        7                        0.1709082689571314       0
0.20160622028095126       0                        7                        0.20160622028095126      0                        7                        0.1972674021322048       0                        7                        0.19290520283911122      0                        7                        0.18866344393023463      0                        7                        0.1845838661244572       0                        7                        0.18067701281986667      0                        7                        0.1769417100749676       0                        7                        0.17337205073143575      0                        7                        0.1699603234418839       0
0.20088066752275166       0                        7                        0.20088066752275166      0                        7                        0.19651964308744294      0                        7                        0.19213491939832186      0                        7                        0.18787326281310696      0                        7                        0.18377604077793405      0                        7                        0.17985323536645376      0                        7                        0.17610326418864952      0                        7                        0.17251994511783242      0                        7                        0.16909537942408023      0
0.20022383461412815       0                        7                        0.20022383461412815      0                        7                        0.19584102282894564      0                        7                        0.19143471194969244      0                        7                        0.18715421668910473      0                        7                        0.18304038534003103      0                        7                        0.17910260285761104      0                        7                        0.17533887543685608      0                        7                        0.17174275127318886      0                        7                        0.16830615078618705      0
0.1996291989978193        0                        7                        0.1996291989978193       0                        7                        0.1952250940900291       0                        7                        0.19079816006542755      0                        7                        0.18649987224546133      0                        7                        0.1823704345031502       0                        7                        0.1784186105797215       0                        7                        0.17464199766080868      0                        7                        0.17103388190049404      0                        7                        0.16758601039530946      0
0.19906665432947432       0                        7                        0.19906665432947432      0                        7                        0.19464085154075864      0                        7                        0.19019336992874256      0                        7                        0.18587754715138105      0                        7                        0.1817328005520517       0                        7                        0.17776722893118402      0                        7                        0.17397800854283352      0                        7                        0.17035816123393518      0                        7                        0.16689926138226174      0
0.1984534195560504        0                        7                        0.1984534195560504       0                        7                        0.19400200585026003      0                        7                        0.18953085931826275      0                        7                        0.18519507005759772      0                        7                        0.18103297153379777      0                        7                        0.17705184430924242      0                        7                        0.17324836582872297      0                        7                        0.16961525076972694      0                        7                        0.16614387510225345      0
0.1977778653681939        0                        7                        0.1977778653681939       0                        7                        0.1932955081100726       0                        7                        0.18879658873895427      0                        7                        0.1844376639609076       0                        7                        0.18025555491220552      0                        7                        0.176256517413761        0                        7                        0.17243662809970883      0                        7                        0.1687882390435597       0                        7                        0.16530249477349843      0
0.19703343960474495       0                        7                        0.19703343960474495      0                        7                        0.19251305807249913      0                        7                        0.18798118727239577      0                        7                        0.18359519962674214      0                        7                        0.1793897941538954       0                        7                        0.17536993282463176      0                        7                        0.1715309636055799       0                        7                        0.16786480777582344      0                        7                        0.16436233817669677      0
0.19621276839206836       0                        7                        0.19621276839206836      0                        7                        0.19164458396538075      0                        7                        0.18707303861877392      0                        7                        0.1826549684741677       0                        7                        0.1784220673222667       0                        7                        0.17437764784337864      0                        7                        0.1705161665596066       0                        7                        0.16682902847574277      0                        7                        0.16330678463608211      0
0.19530728311615284       0                        7                        0.19530728311615284      0                        7                        0.19067705928048634      0                        7                        0.18605674395368316      0                        7                        0.18159986264492517      0                        7                        0.17733380617413527      0                        7                        0.17325976227034964      0                        7                        0.16937108468984766      0                        7                        0.1656585522250869       0                        7                        0.16211232982547125      0
0.19430646677274427       0                        7                        0.19430646677274427      0                        7                        0.18959139349854204      0                        7                        0.18490888478106504      0                        7                        0.18040321075946608      0                        7                        0.1760954807726328       0                        7                        0.17198409003850196      0                        7                        0.16806099703615462      0                        7                        0.16431620181453824      0                        7                        0.16073939357188755      0
0.19319585054674443       0                        7                        0.19319585054674443      0                        7                        0.18835295452360493      0                        7                        0.18358458307922182      0                        7                        0.17901172100542223      0                        7                        0.1746460228590587       0                        7                        0.1704820628539331       0                        7                        0.16650994541027156      0                        7                        0.1627186486147424       0                        7                        0.15909724202559733      0
0.19194079033212422       0                        7                        0.19194079033212422      0                        7                        0.18687824264390368      0                        7                        0.1819733523528964       0                        7                        0.17729180878075027      0                        7                        0.17283103349821802      0                        7                        0.1685801591914688       0                        7                        0.16452671979187727      0                        7                        0.1606583201869201       0                        7                        0.15696323038685606      0
0.1904816723997298        0                        7                        0.1904816723997298       0                        7                        0.18517054563838117      0                        7                        0.1801385179393386       0                        7                        0.1753645075605999       0                        7                        0.17082957525156584      0                        7                        0.166516616730098        0                        7                        0.16241009774782392      0                        7                        0.1584958562798551       0                        7                        0.1547610198434741       0
0.44054512537604035       0.13812356684054622      8                        0.44054512537604035      0.13812356684054622      8                        0.43774071034922785      0.1388930686080671       8                        0.4350850850288258       0.1395972995260019       8                        0.4325703200763163       0.14024666839440522      8                        0.4301872123460775       0.1408478678010847       8                        0.4279267755221567       0.14140592830164575      8                        0.425780478210652        0.14192484970316932      8                        0.42374032838287995      0.14240794822160235      8                        0.42179900127905023      0.142858070704604
0.43573088216986045       0.13185510667185343      8                        0.43573088216986045      0.13185510667185343      8                        0.4328844379904699       0.13261711755286287      8                        0.4301880016035311       0.1333141181174422       8                        0.4276338714974808       0.133956659284357        8                        0.42521291087709945      0.13455149548035844      8                        0.4229161322192475       0.1351036788548222       8                        0.42073496681340655      0.13561720724264073      8                        0.4186613667732335       0.13609538149391937      8                        0.41668794219032573      0.13654102543398539
0.43078990063356337       0.12568594714099557      8                        0.43078990063356337      0.12568594714099557      8                        0.427901913369626        0.12644014808734177      8                        0.4251650636830637       0.12712962486045887      8                        0.42257190704700803      0.12776507196490397      8                        0.4201133900484275       0.12835330549428903      8                        0.4177805349753795       0.12889939823379296      8                        0.4155647431457653       0.12940734471095852      8                        0.4134579158500277       0.12988042891259463      8                        0.4114526015961113       0.1303214501310052
0.4257235106901784        0.11961923639154139      8                        0.4257235106901784       0.11961923639154139      8                        0.4227944560112069       0.12036527454146947      8                        0.4200175780113317       0.12104690226457941      8                        0.41738572000714735      0.12167495880786641      8                        0.4148899298069605       0.12225632149901776      8                        0.4125212509418991       0.12279608259819517      8                        0.4102710623073943       0.12329823184128641      8                        0.4081312194958513       0.12376603474780179      8                        0.40609421302707055      0.12420226449018473
0.42053312029127277       0.11365816226569558      8                        0.42053312029127277      0.11365816226569558      8                        0.4175634632024234       0.11439565158010472      8                        0.41474692843917965      0.11506907367484037      8                        0.4120766799043265       0.11568941338863076      8                        0.4095438853599243       0.11626360859428864      8                        0.4071396214718161       0.11679676966980786      8                        0.40485525249313         0.11729287993434138      8                        0.4026825935514179       0.11775518473909345      8                        0.40061408081651234      0.11818642948358614
0.4152201909825948        0.10780592290513202      8                        0.4152201909825948       0.10780592290513202      8                        0.41221038551683403      0.1085344447964667       8                        0.4093545513321713       0.109199273854159        8                        0.4066462077586404       0.1098115410540934       8                        0.40407666223903665      0.11037824387388755      8                        0.4016370369803624       0.11090450926264406      8                        0.3993186896370884       0.11139431236556284      8                        0.3971134002340651       0.11185087657735132      8                        0.3950135542867939       0.11227691781551295
0.40978625882639275       0.10206575157075834      8                        0.40978625882639275      0.10206575157075834      8                        0.4067367480358422       0.10278485554570502      8                        0.4038419569964875       0.10344067382701114      8                        0.40109579765440256      0.10404448377226538      8                        0.39848973797343185      0.10460334127680343      8                        0.39601495868816605      0.1051223881312934       8                        0.39366281920049956      0.10560558942641023      8                        0.39142506994927895      0.1060561447350512       8                        0.38929404956707137      0.10647673873802357
0.40423292478285244       0.09644090596463706      8                        0.40423292478285244      0.09644090596463706      8                        0.4011441408141492       0.09715011023993432      8                        0.3982107201227925       0.09779647014547431      8                        0.39542700709989703      0.09839140936667197      8                        0.3927846523239936       0.09894204078713037      8                        0.39027490870102916      0.09945351913349718      8                        0.38788914607547614      0.09992979744698328      8                        0.3856190910023006       0.10037404954659669      8                        0.38345703910050055      0.10078892708696562
0.3985618559573395        0.0909346709354645       8                        0.3985618559573395       0.0909346709354645       8                        0.39543422033826114      0.09163346305701478      8                        0.3924624813297628       0.09226988760034632      8                        0.3896414585791727       0.09285551422639773      8                        0.3869630087912566       0.09339751113866501      8                        0.3844184714361226       0.09390104392472609      8                        0.38199923590096235      0.0943700514762722       8                        0.37969701078185686      0.09480767987042125      8                        0.377504052678729        0.09521654592266682
0.39277479997196846       0.08555037329555962      8                        0.39277479997196846      0.08555037329555962      8                        0.3896087241725468       0.08623821073504678      8                        0.38659896193677246      0.08686419399506824      8                        0.3837408543633681       0.08744003805957785      8                        0.3810264894069385       0.08797296454726311      8                        0.3784473083522869       0.08846814766834044      8                        0.37599472970114517      0.08892950996901838      8                        0.3736604502834772       0.0893601677515663       8                        0.3714366918324099       0.08976270116741063
0.3868735602502528        0.08029135973685367      8                        0.3868735602502528       0.08029135973685367      8                        0.38366944626359456      0.08096767037694913      8                        0.38062193911728787      0.08158267784763085      8                        0.3777269514181103       0.08214824149962086      8                        0.37497682933732435      0.08267163422736577      8                        0.3723631322123467       0.08315803646778873      8                        0.36987731778261296      0.08361135213860012      8                        0.36751107762609236      0.08403466570003723      8                        0.36525660295797         0.08443051881383971
0.3808600365083816        0.07516103552378578      8                        0.3808600365083816       0.07516103552378578      8                        0.37761827790820063      0.07582521815146077      8                        0.3745332871314403       0.07642868710251108      8                        0.37160160277436         0.07698344482697311      8                        0.36881585830834246      0.07749681312068006      8                        0.3661677485026978       0.07797397609855423      8                        0.3636487811042306       0.0784188166885022       8                        0.361250649338732        0.07883438541827911      8                        0.3589655184956025       0.0792231836452565
1.875                     1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25
1.8750000000000002        1.1538461538461537       9                        1.8750000000000002       1.1538461538461537       9                        1.8750000000000002       1.1538461538461537       9                        1.8750000000000002       1.1538461538461537       9                        1.8750000000000002       1.1538461538461537       9                        1.8750000000000002       1.1538461538461537       9                        1.8750000000000002       1.1538461538461537       9                        1.8750000000000002       1.1538461538461537       9                        1.8750000000000002       1.1538461538461537       9                        1.8750000000000002       1.1538461538461537
1.875                     1.0576923076923062       9                        1.875                    1.0576923076923062       9                        1.875                    1.0576923076923062       9                        1.875                    1.0576923076923062       9                        1.875                    1.0576923076923062       9                        1.875                    1.0576923076923062       9                        1.875                    1.0576923076923062       9                        1.875                    1.0576923076923062       9                        1.875                    1.0576923076923062       9                        1.875                    1.0576923076923062
1.8750000000000002        0.9615384615384597       9                        1.8750000000000002       0.9615384615384597       9                        1.8750000000000002       0.9615384615384597       9                        1.8750000000000002       0.9615384615384597       9                        1.8750000000000002       0.9615384615384597       9                        1.8750000000000002       0.9615384615384597       9                        1.8750000000000002       0.9615384615384597       9                        1.8750000000000002       0.9615384615384597       9                        1.8750000000000002       0.9615384615384597       9                        1.8750000000000002       0.9615384615384597
1.8749999999999998        0.8653846153846119       9                        1.8749999999999998       0.8653846153846119       9                        1.8749999999999998       0.8653846153846119       9                        1.8749999999999998       0.8653846153846119       9                        1.8749999999999998       0.8653846153846119       9                        1.8749999999999998       0.8653846153846119       9                        1.8749999999999998       0.8653846153846119       9                        1.8749999999999998       0.8653846153846119       9                        1.8749999999999998       0.8653846153846119       9                        1.8749999999999998       0.8653846153846119
1.875                     0.7692307692307643       9                        1.875                    0.7692307692307643       9                        1.875                    0.7692307692307643       9                        1.875                    0.7692307692307643       9                        1.875                    0.7692307692307643       9                        1.875                    0.7692307692307643       9                        1.875                    0.7692307692307643       9                        1.875                    0.7692307692307643       9                        1.875                    0.7692307692307643       9                        1.875                    0.7692307692307643
1.875                     0.6730769230769181       9                        1.875                    0.6730769230769181       9                        1.875                    0.6730769230769181       9                        1.875                    0.6730769230769181       9                        1.875                    0.6730769230769181       9                        1.875                    0.6730769230769181       9                        1.875                    0.6730769230769181       9                        1.875                    0.6730769230769181       9                        1.875                    0.6730769230769181       9                        1.875                    0.6730769230769181
1.8750000000000002        0.5769230769230702       9                        1.8750000000000002       0.5769230769230702       9                        1.8750000000000002       0.5769230769230702       9                        1.8750000000000002       0.5769230769230702       9                        1.8750000000000002       0.5769230769230702       9                        1.8750000000000002       0.5769230769230702       9                        1.8750000000000002       0.5769230769230702       9                        1.8750000000000002       0.5769230769230702       9                        1.8750000000000002       0.5769230769230702       9                        1.8750000000000002       0.5769230769230702
1.875                     0.48076923076922334      9                        1.875                    0.48076923076922334      9                        1.875                    0.48076923076922334      9                        1.875                    0.48076923076922334      9                        1.875                    0.48076923076922334      9                        1.875                    0.48076923076922334      9                        1.875                    0.48076923076922334      9                        1.875                    0.48076923076922334      9                        1.875                    0.48076923076922334      9                        1.875                    0.48076923076922334
1.8749999999999998        0.3846153846153761       9                        1.8749999999999998       0.3846153846153761       9                        1.8749999999999998       0.3846153846153761       9                        1.8749999999999998       0.3846153846153761       9                        1.8749999999999998       0.3846153846153761       9                        1.8749999999999998       0.3846153846153761       9                        1.8749999999999998       0.3846153846153761       9                        1.8749999999999998       0.3846153846153761       9                        1.8749999999999998       0.3846153846153761       9                        1.8749999999999998       0.3846153846153761
1.875                     0.2884615384615288       9                        1.875                    0.2884615384615288       9                        1.875                    0.2884615384615288       9                        1.875                    0.2884615384615288       9                        1.875                    0.2884615384615288       9                        1.875                    0.2884615384615288       9                        1.875                    0.2884615384615288       9                        1.875                    0.2884615384615288       9                        1.875                    0.2884615384615288       9                        1.875                    0.2884615384615288
1.875                     0.19230769230768213      9                        1.875                    0.19230769230768213      9                        1.875                    0.19230769230768213      9                        1.875                    0.19230769230768213      9                        1.875                    0.19230769230768213      9                        1.875                    0.19230769230768213      9                        1.875                    0.19230769230768213      9                        1.875                    0.19230769230768213      9                        1.875                    0.19230769230768213      9                        1.875                    0.19230769230768213
1.875                     0.09615384615383488      9                        1.875                    0.09615384615383488      9                        1.875                    0.09615384615383488      9                        1.875                    0.09615384615383488      9                        1.875                    0.09615384615383488      9                        1.875                    0.09615384615383488      9                        1.875                    0.09615384615383488      9                        1.875                    0.09615384615383488      9                        1.875                    0.09615384615383488      9                        1.875                    0.09615384615383488
1.875                     0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0
0.5116974869710258        0.291748393431809        10                       0.5116974869710258       0.291748393431809        10                       0.5099274293232959       0.2926710637183287       10                       0.508261179724385        0.2935242195827063       10                       0.5066908891426001       0.2943161681103814       10                       0.5052090323666909       0.29505274992586344      10                       0.5038087879111555       0.2957387287880353       10                       0.502483949581409        0.29637816939137923      10                       0.5012288442572235       0.2969746328344488       10                       0.5000383943188519       0.29753131962681123
0.5097770002427275        0.28385948417715445      10                       0.5097770002427275       0.28385948417715445      10                       0.5079523238144675       0.28477244230380633      10                       0.5062343059218871       0.285616239298033        10                       0.5046149383249603       0.28639921752031233      10                       0.5030865136467005       0.28712721694538945      10                       0.501642032978282        0.2878049879866456       10                       0.5002751234936829       0.2884365765690159       10                       0.4989799583131173       0.28902552346561056      10                       0.49775131835864106      0.28957500799382624
0.5077071556911378        0.276008373582845        10                       0.5077071556911378       0.276008373582845        10                       0.5058283335794758       0.27691210698438445      10                       0.5040589604512059       0.2777469982572418       10                       0.502390879824892        0.27852143338668506      10                       0.5008162097241597       0.27924125751213213      10                       0.49932777960515706      0.27991121180385675      10                       0.49791905459456787      0.28053532629438893      10                       0.49658405778628045      0.2811171234409378       10                       0.4953174317388286       0.2816597628029367
0.5054881129215554        0.26819807411086327      10                       0.5054881129215554       0.26819807411086327      10                       0.5035556355150106       0.26909303375552673      10                       0.5017353354028623       0.2699194388465789       10                       0.5000189194800377       0.27068572709463584      10                       0.49839833914848614      0.2713977543858362       10                       0.49686625829266284      0.2720602565378166       10                       0.4954159847607568       0.2726772503770292       10                       0.49404139547782927      0.273252241883291        10                       0.4927369978186317       0.27378837213966817
0.5031200767883133        0.2604315874175577       10                       0.5031200767883133       0.2604315874175577       10                       0.5011344499686152       0.2613181870016642       10                       0.49926366463043687      0.2621364911061884       10                       0.4974993033210257       0.26289499700547003      10                       0.49583315920760457      0.26359957667170414      10                       0.4942577369356407       0.26425496424053446      10                       0.4927661920211397       0.26486516582194936      10                       0.49135225919454173      0.2654336725814945       10                       0.49001031390422045      0.265963608251602
