<Group>																					
Detector1																					
11																					
76		76		76		76		76		76		76		76		76		76		76	
oct14_1428_1.25vpp_300rpm_2200cyc_1st	T637382824307704165	oct14_1832_1.75vpp_300rpm_2200cyc_1st	T637382824307704673	oct14_1857_1.75vpp_300rpm_1000cyc_1st	T637382824307705118	oct14_1919_1.75vpp_300rpm_400cyc_1st	T637382824307705563	oct14_2021_1.75vpp_300rpm_1600cyc_1st	T637382824307706008	oct14_2045_1.75vpp_300rpm_1600cyc_1st	T637382824307706454	oct15_0100_2vpp_300rpm_2000cyc_1st	T637382824307706899	oct15_0120_2vpp_350rpm_2000cyc_1st	T637382824307707344	oct15_0142_2vpp_400rpm_2000cyc_1st	T637382824307707789	oct15_0204_2vpp_450rpm_6000cyc_1st	T637382824307708234	oct15_0258_2vpp_500rpm_12000cyc_1st	T637382824307708679
X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
648	1023.05914	648	1452.11914	648	1072.065	648	837.0396	648	1322.09875	648	1130.07214	648	2575.37476	648	843.040161	648	734.030457	648	774.0339	648	792.035461
650	951.0511	650	1346.10242	650	1000.05652	650	896.045349	650	1305.09619	650	1090.06714	650	2496.352	650	806.0367	650	712.0286	650	789.035156	650	745.0314
652	879.04364	652	1342.10181	652	921.0479	652	838.0397	652	1233.08594	652	1082.06616	652	2249.286	652	823.038269	652	745.0314	652	826.0386	652	762.032837
654	816.0376	654	1246.08777	654	888.044556	654	817.0377	654	1249.08813	654	1047.06189	654	2025.23169	654	736.0306	654	718.0291	654	771.033569	654	786.0349
656	856.0414	656	1197.08093	656	874.043152	656	760.032654	656	1133.07251	656	999.0564	656	1954.2157	656	801.036255	656	716.029	656	735.0305	656	714.0288
658	765.0331	658	1164.07654	658	877.043457	658	762.032837	658	1103.06873	658	999.0564	658	1760.175	658	707.028259	658	737.0307	658	722.0295	658	728.029968
660	719.029236	660	1074.06519	660	864.0422	660	770.0335	660	1024.0592	660	946.050537	660	1646.15308	660	803.036438	660	677.0259	660	809.037	660	714.0288
662	712.0286	662	1000.05652	662	847.0405	662	783.034668	662	1019.05865	662	871.042847	662	1565.13843	662	742.0311	662	688.026733	662	678.026	662	720.0293
664	725.0297	664	1072.065	664	839.0398	664	766.033142	664	1016.05835	664	880.043762	664	1448.11853	664	706.028137	664	629.022339	664	752.032	664	679.026062
666	678.026	666	950.051	666	805.0366	666	788.0351	666	923.048157	666	846.040466	666	1366.10547	666	739.0309	666	667.025146	666	756.0323	666	715.0289
668	628.0223	668	986.054932	668	754.0321	668	725.0297	668	906.0464	668	912.047	668	1316.0979	668	683.026367	668	643.0234	668	684.0264	668	695.0273
670	630.0224	670	974.0536	670	800.036133	670	717.029053	670	922.048035	670	872.042969	670	1327.09949	670	695.0273	670	655.024231	670	768.0333	670	658.0245
672	632.0226	672	910.0468	672	784.0347	672	784.0347	672	916.0474	672	861.0419	672	1198.081	672	733.030334	672	654.0242	672	739.0309	672	665.024963
674	597.020142	674	893.045044	674	758.0325	674	742.0311	674	912.047	674	845.040344	674	1160.076	674	721.029358	674	634.0227	674	688.026733	674	714.0288
676	629.022339	676	868.042542	676	746.031433	676	786.0349	676	866.042358	676	808.036865	676	1153.07507	676	687.0267	676	665.024963	676	657.0244	676	682.0263
678	570.0184	678	830.03894	678	825.038452	678	759.032532	678	851.0409	678	789.035156	678	1101.06848	678	719.029236	678	643.0234	678	672.0255	678	644.023438
680	533.016052	680	852.041	680	774.0339	680	723.029541	680	829.0388	680	760.032654	680	1018.05853	680	677.0259	680	700.0277	680	692.027039	680	667.025146
682	559.017639	682	844.0402	682	757.032349	682	762.032837	682	818.0378	682	759.032532	682	997.056152	682	669.025269	682	656.0243	682	686.0266	682	617.0215
684	508.0146	684	793.0355	684	720.0293	684	733.030334	684	840.039856	684	777.0341	684	973.053467	684	638.023	684	670.0254	684	684.0264	684	650.023865
686	498.014	686	764.032959	686	711.028564	686	672.0255	686	758.0325	686	788.0351	686	954.051453	686	666.0251	686	663.024841	686	697.027466	686	657.0244
688	516.015	688	792.035461	688	738.030762	688	755.0322	688	793.0355	688	763.0329	688	904.0462	688	642.0233	688	695.0273	688	690.0269	688	681.0262
690	537.0163	690	798.036	690	755.0322	690	738.030762	690	744.03125	690	767.033264	690	917.0475	690	686.0266	690	582.019165	690	665.024963	690	644.023438
692	520.015259	692	818.0378	692	688.026733	692	724.0296	692	818.0378	692	775.033936	692	878.0436	692	678.026	692	623.0219	692	674.0257	692	663.024841
694	524.0155	694	869.042664	694	762.032837	694	690.0269	694	793.0355	694	729.03	694	905.046265	694	718.0291	694	686.0266	694	705.0281	694	656.0243
696	537.0163	696	808.036865	696	728.029968	696	734.030457	696	742.0311	696	752.032	696	926.048462	696	664.0249	696	676.0258	696	734.030457	696	697.027466
698	516.015	698	776.034	698	721.029358	698	793.0355	698	730.0301	698	744.03125	698	824.0384	698	672.0255	698	663.024841	698	684.0264	698	603.020569
700	501.0142	700	779.0343	700	709.0284	700	641.0232	700	775.033936	700	723.029541	700	787.035	700	650.023865	700	675.025757	700	628.0223	700	684.0264
</Group>																					
