Style,Standard
Append Mode,1
Fill Mode,0
Capacity,100000
Count,12811
Base Time Seconds,1604348249
Base Time Fractional,.889336280
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
2736,1021092.933776,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999782383442,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:40,.194992520
2737,1020234.172417,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999776870012,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:40,.264300160
2738,1020227.255807,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999780893326,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:40,.333610240
2739,1022632.391298,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999771431088,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:40,.402911540
2740,1024002.049689,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999767035246,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:40,.472203080
2741,1023970.631091,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999771356583,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:40,.541508120
2742,1024756.400994,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999782681465,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:40,.610832280
2743,1025923.118049,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999786481261,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:40,.680153700
2744,1027318.862454,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999782383442,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:40,.749468320
2745,1028604.717477,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999782234430,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:40,.818774280
2746,1028635.305361,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999785214663,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:40,.888093360
2747,1029082.052377,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999770909548,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:40,.957392640
2748,1030257.080597,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999771729112,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:41,.026681100
2749,1030303.379488,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999778956175,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:41,.096000600
2750,1032352.245009,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999769717455,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:41,.165303660
2751,1032295.29037,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999779254198,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:41,.234615000
2752,1032526.0364,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999779701233,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:41,.303924220
2753,1033754.750168,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999771580100,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:41,.373214620
2754,1033115.752447,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999778211117,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:41,.442532980
2755,1033344.044022,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999777764082,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:41,.511856920
2756,1034681.584196,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999762564898,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:41,.581163920
2757,1034667.698643,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999776422977,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:41,.650451480
2758,1034712.876741,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999775156379,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:41,.719745680
2759,1035497.417911,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999768599868,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:41,.789060980
2760,1034867.665429,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999769419432,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:41,.858356420
2761,1035261.902042,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999784693122,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:41,.927697200
2762,1036268.773035,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999777689576,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:41,.997013840
2763,1037050.410535,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999771133065,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:42,.066319360
2764,1037086.360769,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999766588211,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:42,.135626120
2765,1037844.648903,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999779403210,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:42,.204908460
2766,1038186.015429,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999778434634,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:42,.274198040
2767,1038883.376049,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999775603414,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:42,.343501360
2768,1040255.182776,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999772846699,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:42,.412797780
2769,1039643.94602,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999769717455,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:42,.482088120
2770,1040829.280261,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999779477715,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:42,.551410620
2771,1041804.187536,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999786555767,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:42,.620721100
2772,1043283.940686,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999765545130,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:42,.690031460
2773,1043178.278236,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999779179692,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:42,.759349820
2774,1046315.076549,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999780893326,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:42,.828643740
2775,1046358.713573,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999774709344,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:42,.897929580
2776,1046315.866201,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999786034226,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:42,.967256220
2777,1046595.334675,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999783650041,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:43,.036586140
2778,1047355.188683,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999769940972,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:43,.105877040
2779,1047520.104158,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999771580100,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:43,.175167060
2780,1047567.374921,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999780893326,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:43,.244479800
2781,1049569.974363,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999777913094,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:43,.313779000
2782,1049361.05807,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999778360128,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:43,.383089660
2783,1048704.246188,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999786481261,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:43,.452397380
2784,1049697.612298,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999770089984,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:43,.521680120
2785,1049927.566368,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999781265855,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:43,.591000620
2786,1050338.821587,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999767109752,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:43,.660302960
2787,1050625.619738,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999772697687,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:43,.729602100
2788,1050408.73403,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999783724546,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:43,.798913600
2789,1051577.824357,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999773740768,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:43,.868209400
2790,1051387.88365,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999781265855,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:43,.937536240
2791,1051401.017347,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999776422977,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:44,.006843480
2792,1050347.508213,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999776422977,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:44,.076137440
2793,1049702.071968,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999773666263,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:44,.145425120
2794,1049774.422371,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999784991145,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:44,.214734320
2795,1050309.094591,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999773964286,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:44,.284039120
2796,1051050.119562,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999772623181,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:44,.353343400
2797,1051601.239263,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999775603414,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:44,.422639400
2798,1052452.29343,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999781265855,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:44,.491969080
2799,1054850.983226,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999774709344,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:44,.561251940
2800,1054208.28099,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999776497483,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:44,.630534860
2801,1054407.10471,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999765917659,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:44,.699828520
2802,1053651.131111,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999771431088,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:44,.769137120
2803,1055045.385244,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999776870012,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:44,.838441020
2804,1054420.110345,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999771356583,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:44,.907768620
2805,1054710.082614,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999774336815,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:44,.977070020
2806,1054657.747779,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999774336815,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:45,.046373700
2807,1055609.848,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999783799052,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:45,.115699340
2808,1055895.185835,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999772399664,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:45,.184984200
2809,1056556.893556,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999775230885,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:45,.254265420
2810,1058356.06667,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999773889780,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:45,.323556580
2811,1059334.727086,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999779254198,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:45,.392850680
2812,1061045.920861,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999783724546,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:45,.462174260
2813,1060700.073913,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999769866467,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:45,.531462720
2814,1061091.856803,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999789461493,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:45,.600779000
2815,1062703.823631,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999775454402,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:45,.670091400
2816,1061640.179453,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999771580100,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:45,.739394480
2817,1062581.110224,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999775901437,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:45,.808687960
2818,1063372.307034,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999772846699,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:45,.877991160
2819,1064137.773431,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999792292714,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:45,.947306100
2820,1067482.576441,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999777242541,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:46,.016600780
2821,1066042.790325,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999778509140,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:46,.085891800
2822,1065998.190977,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999770388007,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:46,.155189660
2823,1066872.77939,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999772846699,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:46,.224487100
2824,1068830.09632,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999777242541,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:46,.293792060
2825,1070492.995107,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999778434634,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:46,.363088900
2826,1070962.391467,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999771431088,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:46,.432386940
2827,1071736.784336,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999784767628,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:46,.501686300
2828,1072363.89886,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999778956175,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:46,.570997380
2829,1073826.558992,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999781116843,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:46,.640302500
2830,1074245.29876,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999772846699,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:46,.709591180
2831,1073055.417982,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999773144722,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:46,.778889060
2832,1071276.443984,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999779999256,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:46,.848183040
2833,1070669.281271,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999774187803,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:46,.917480520
2834,1071239.555791,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999773964286,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:46,.986787000
2835,1072176.360905,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999796092510,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:47,.056112080
2836,1074781.255233,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999789461493,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:47,.125429860
2837,1075423.575806,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999785438180,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:47,.194751660
2838,1076248.650605,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999781414866,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:47,.264045600
2839,1076421.211606,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999784693122,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:47,.333352460
2840,1076138.08623,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999790802598,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:47,.402663840
2841,1077603.587645,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999774485826,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:47,.471964020
2842,1078127.529982,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999786704779,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:47,.541296840
2843,1079431.259952,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999784022570,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:47,.610603160
2844,1080483.456244,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999781414866,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:47,.679887200
2845,1081726.647262,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999775603414,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:47,.749185300
2846,1080493.486632,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999776646495,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:47,.818496500
2847,1080308.891081,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999782159925,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:47,.887806180
2848,1081188.764119,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999778434634,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:47,.957113540
2849,1082924.776262,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999777242541,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:48,.026403840
2850,1085810.719789,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999785661697,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:48,.095733680
2851,1088110.389627,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999782234430,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:48,.165026420
2852,1086827.579717,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999782532454,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:48,.234326620
2853,1087358.642909,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999782383442,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:48,.303638460
2854,1086840.192677,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999792590737,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:48,.372965660
2855,1088294.94578,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999792590737,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:48,.442280360
2856,1088463.380642,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999778881669,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:48,.511586100
2857,1087434.871529,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999792590737,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:48,.580902000
2858,1087940.442912,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999792516232,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:48,.650224520
2859,1088840.01248,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999798029661,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:48,.719535140
2860,1090278.721408,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999777168036,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:48,.788836280
2861,1090292.516025,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999782457948,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:48,.858128020
2862,1091232.851344,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999792292714,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:48,.927449540
2863,1092544.048436,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999786704779,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:48,.996774560
2864,1093376.309334,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999777242541,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:49,.066085820
2865,1091697.360095,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999774411321,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:49,.135386900
2866,1091373.752306,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999785214663,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:49,.204677220
2867,1092195.146248,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999781414866,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:49,.273979960
2868,1092354.502074,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999782532454,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:49,.343272820
2869,1092940.872607,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999784767628,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:49,.412576540
2870,1094855.076962,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999785214663,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:49,.481880480
2871,1095386.870281,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999788194895,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:49,.551194680
2872,1095557.652425,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999782234430,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:49,.620517280
2873,1096226.525511,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999788194895,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:49,.689830380
2874,1096097.577341,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999774485826,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:49,.759127880
2875,1095548.39963,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999788269401,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:49,.828445260
2876,1094651.294321,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999777242541,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:49,.897745160
2877,1093933.678294,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999782904983,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:49,.967047520
2878,1093426.245536,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999783203006,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:50,.036367420
2879,1095138.03515,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999785959721,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:50,.105688600
2880,1095439.081961,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999782532454,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:50,.175019240
2881,1093868.259665,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999774336815,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:50,.244328600
2882,1094801.128348,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999791026115,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:50,.313631480
2883,1095289.686986,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999782532454,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:50,.382910620
2884,1096457.88886,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999784022570,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:50,.452223700
2885,1096536.707767,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999786704779,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:50,.521541400
2886,1097034.89995,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999782755971,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:50,.590864260
2887,1097930.463528,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999782681465,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:50,.660163540
2888,1099366.236531,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999785512686,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:50,.729483100
2889,1100511.476288,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999801084399,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:50,.798797680
2890,1102905.294218,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999785661697,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:50,.868117760
2891,1103082.106399,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999785736203,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:50,.937443960
2892,1102876.313588,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999781489372,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:51,.006749920
2893,1103832.407457,Ohm,10000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999794006348,Volt DC,.1,T,2W,F,F,11/02/2020,20:20:51,.076075760
