Style,Standard
Append Mode,1
Fill Mode,0
Capacity,100000
Count,32307
Base Time Seconds,1604344012
Base Time Fractional,.418573020
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
136,299409.1927457,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999892652035,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:01,.776809920
137,300155.8435068,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999902859330,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:01,.846123360
138,301147.6909949,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999897420406,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:01,.915453720
139,302070.7748191,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999895632267,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:01,.984771460
140,302860.8311676,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999899730086,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:02,.054081820
141,303951.8556641,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999877601862,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:02,.123397440
142,304807.801555,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999899879098,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:02,.192708080
143,305580.7218553,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999897420406,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:02,.262020940
144,306731.8830104,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999898836017,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:02,.331330260
145,307350.0971977,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999901741743,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:02,.400640800
146,308367.7606428,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999896079302,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:02,.469956140
147,309373.3914453,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999897345901,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:02,.539272060
148,310062.7241512,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999892801046,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:02,.608611800
149,311170.8069589,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999901667237,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:02,.677937140
150,311922.9757664,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999894589186,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:02,.747258480
151,312921.044003,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999899432063,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:02,.816582220
152,313800.8461334,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999899357557,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:02,.885890200
